# x y shiftx shifty (regularE-shiftedE)/(shiftlength)
0.151933 -0.611125 0.129762 -0.0908293 0.392038
0.151933 -0.611125 -0.129968 -0.0117482 0.855579
0.151933 -0.611125 -0.00340508 -0.126451 0.821592
0.151933 -0.611125 0.112753 0.0600664 0.107331
0.151933 1.13495 0.129865 -0.0666851 0.366613
0.151933 1.13495 -0.125611 -0.0570452 0.802862
0.151933 1.13495 0.00887213 0.140615 0.289591
0.151933 1.13495 0.00473761 -0.130387 0.709182
0.151933 1.13495 0.125842 0.0681035 0.18966
0.151933 1.13495 -0.120971 0.0698428 0.600589
0.151933 2.18259 0.120971 -0.0698428 0.272585
0.151933 2.18259 -0.00270332 -0.132156 0.59172
0.151933 2.18259 -0.0626031 0.168039 0.515189
0.151933 2.18259 -0.144262 -0.093127 0.904051
0.151933 2.18259 0.120971 0.0698428 0.00656468
0.151933 2.18259 -0.10513 0.0411642 1.03855
0.151933 2.18259 0.0554795 0.172274 0.101373
0.454361 -0.0873035 0.0255465 0.15585 -0.0699305
0.454361 -0.0873035 -0.108328 -0.0384928 1.31032
0.454361 -0.0873035 0.121941 0.0847559 -0.240026
0.454361 -0.0873035 -0.0962159 0.106994 0.581415
0.454361 -0.0873035 -0.00821832 -0.149462 0.864113
0.454361 -0.0873035 0.105191 -0.0764579 0.26684
0.454361 2.00798 -0.00190042 -0.13755 0.378982
0.454361 2.00798 0.113986 -0.117055 0.171753
0.454361 2.00798 -0.123675 -0.0623129 0.681048
0.454361 2.00798 -4.44089e-17 0.139686 0.649937
0.454361 2.00798 0.115067 0.0603428 0.387692
0.454361 2.00798 -0.120971 0.0698428 0.740272
0.454361 2.3572 0.115067 -0.0793428 0.380741
0.454361 2.3572 4.44089e-17 -0.139686 0.382892
0.454361 2.3572 -0.0654919 0.102431 0.725189
0.454361 2.3572 0.110315 0.079584 0.513875
0.454361 2.3572 -0.120971 -0.0698428 0.397124
1.9665 2.88102 0.144508 -0.0176947 0.093507
1.9665 2.88102 0.0053298 -0.119986 0.633286
1.9665 2.88102 0.108835 0.101275 0.149464
1.9665 2.88102 -0.130166 -0.033148 0.774233
1.9665 2.88102 -0.0558559 0.106848 0.712236
2.26893 -0.785732 -0.129472 0.0329069 0.962483
2.26893 -0.785732 -0.0124664 0.132542 0.599337
2.26893 -0.785732 0.145378 -0.0583602 -0.133465
2.26893 -0.785732 -0.0338324 -0.117127 0.807483
2.26893 -0.785732 0.0682811 -0.169419 0.345549
2.26893 -0.785732 0.109751 0.0942484 0.0601038
2.57136 -3.05562 -0.116032 -0.046944 0.83514
2.57136 -3.05562 0.00992792 0.153542 0.245921
2.57136 -3.05562 -0.0973162 0.103514 0.512169
2.57136 -3.05562 0.130038 -0.0635741 0.362191
2.57136 -3.05562 0.123936 0.0691088 0.186004
2.57136 -3.05562 0.0185397 -0.137539 0.629068
2.57136 -2.3572 -0.108428 0.0359848 1.02778
2.57136 -2.3572 0.0326967 0.126676 0.582577
2.57136 -2.3572 -0.174325 -0.0710871 0.725127
2.57136 -2.3572 0.135472 -0.0754514 0.0448314
2.57136 -2.3572 0.00992792 -0.12583 0.262396
2.57136 -2.3572 0.14721 0.0516031 0.122212
2.57136 0.436518 -0.101499 -0.107341 0.558851
2.57136 0.436518 -0.122464 0.0304441 0.965256
2.57136 0.436518 0.0320695 -0.133803 0.141091
2.57136 0.436518 0.136728 0.107807 0.328097
2.57136 0.436518 0.142082 -0.0148335 0.0471714
2.57136 0.436518 0.00768426 0.127428 0.75956
2.87379 2.00798 0.0425925 -0.130712 0.259062
2.87379 2.00798 -0.128931 -0.00366997 1.17458
2.87379 2.00798 -0.0890072 -0.125719 0.852884
2.87379 2.00798 0.0466882 0.131116 0.326694
2.87379 2.00798 -0.0900311 0.118457 0.914091
2.87379 2.00798 0.155226 -0.0748408 -0.124064
2.87379 2.00798 0.145436 0.0526061 -0.10573
3.17622 -3.40484 -0.111119 -0.0742361 0.694418
3.17622 -3.40484 0.0141397 0.132554 0.614933
3.17622 -3.40484 0.129742 0.0358519 0.194773
