# x y shiftx shifty (regularE-shiftedE)/(shiftlength)
-3.77964 -3.23023 0.131491 0.0759161 0.160862
-3.77964 -3.23023 -0.131491 0.0759161 0.160862
-3.77964 -3.23023 0 0.151832 0.152412
-3.77964 -3.23023 1.93082e-16 -0.151832 0.152411
-3.77964 -3.23023 0.131491 -0.0759161 0.160862
-3.77964 -3.23023 -0.131491 -0.0759161 0.160862
-3.77964 -2.88102 0.131491 0.0759161 0.160862
-3.77964 -2.88102 -0.131491 0.0759161 0.160862
-3.77964 -2.88102 0 0.151832 0.152412
-3.77964 -2.88102 0 -0.151832 0.152411
-3.77964 -2.88102 0.131491 -0.0759161 0.160862
-3.77964 -2.88102 -0.131491 -0.0759161 0.160862
-3.77964 0.261911 0.131491 -0.0759161 0.160862
-3.77964 0.261911 0 0.151832 0.152411
-3.77964 0.261911 -0.131491 -0.0759161 0.160862
-3.77964 0.261911 0.131491 0.0759161 0.160862
-3.77964 0.261911 0 -0.151832 0.152412
-3.77964 0.261911 -0.131491 0.0759161 0.160862
-3.47721 -2.70641 0.131491 0.0759161 0.160862
-3.47721 -2.70641 -0.131491 0.0759161 0.160862
-3.47721 -2.70641 0 0.151832 0.152412
-3.47721 -2.70641 0 -0.151832 0.152411
-3.47721 -2.70641 0.131491 -0.0759161 0.160862
-3.47721 -2.70641 -0.131491 -0.0759161 0.160862
-3.47721 -1.30955 -1.93082e-16 0.151832 0.152412
-3.47721 -1.30955 0.131491 -0.0759161 0.160862
-3.47721 -1.30955 0.131491 0.0759161 0.160862
-3.47721 -1.30955 -0.131491 -0.0759161 0.160862
-3.47721 -1.30955 -0.131491 0.0759161 0.160862
-3.47721 -1.30955 0 -0.151832 0.152411
-3.17478 -3.23023 0.131491 0.0759161 0.160862
-3.17478 -3.23023 -0.131491 0.0759161 0.160862
-3.17478 -3.23023 0 0.151832 0.152412
-3.17478 -3.23023 0 -0.151832 0.152411
-3.17478 -3.23023 0.131491 -0.0759161 0.160862
-3.17478 -3.23023 -0.131491 -0.0759161 0.160862
-3.17478 -0.785732 0 0.151832 0.152411
-3.17478 -0.785732 0.131491 -0.0759161 0.160862
-3.17478 -0.785732 0.131491 0.0759161 0.160862
-3.17478 -0.785732 -0.131491 -0.0759161 0.160862
-3.17478 -0.785732 -0.131491 0.0759161 0.160862
-3.17478 -0.785732 0 -0.151832 0.152411
-3.17478 -0.436518 0.131491 -0.0759161 0.160862
-3.17478 -0.436518 0 0.151832 0.152411
-3.17478 -0.436518 0.131491 0.0759161 0.160862
-3.17478 -0.436518 -0.131491 -0.0759161 0.160862
-3.17478 -0.436518 -0.131491 0.0759161 0.160862
-3.17478 -0.436518 0 -0.151832 0.152411
-3.17478 0.960339 0.131491 -0.0759161 0.160862
-3.17478 0.960339 1.93082e-16 0.151832 0.152411
-3.17478 0.960339 0.131491 0.0759161 0.160862
-3.17478 0.960339 -0.131491 -0.0759161 0.160862
-3.17478 0.960339 0 -0.151832 0.152411
-3.17478 0.960339 -0.131491 0.0759161 0.160862
-2.87235 -3.05562 0.131491 0.0759161 0.160862
-2.87235 -3.05562 -0.131491 0.0759161 0.160862
-2.87235 -3.05562 0 -0.151832 0.152411
-2.87235 -3.05562 0 0.151832 0.152411
-2.87235 -3.05562 0.131491 -0.0759161 0.160862
-2.87235 -3.05562 -0.131491 -0.0759161 0.160862
-2.56992 0.960339 0.131491 -0.0759161 0.160862
-2.56992 0.960339 0 0.151832 0.152411
-2.56992 0.960339 0.131491 0.0759161 0.160862
-2.56992 0.960339 -0.131491 -0.0759161 0.160862
-2.56992 0.960339 0 -0.151832 0.152412
-2.56992 0.960339 -0.131491 0.0759161 0.160862
-2.56992 3.05562 0.131491 0.0759161 0.160862
-2.56992 3.05562 0 -0.151832 0.152412
-2.56992 3.05562 0.131491 -0.0759161 0.160862
-2.56992 3.05562 -0.131491 0.0759161 0.160862
-2.56992 3.05562 -0.131491 -0.0759161 0.160862
-2.56992 3.05562 0 0.151832 0.152411
-1.96507 -2.88102 0.131491 0.0759161 0.160862
-1.96507 -2.88102 -0.131491 0.0759161 0.160862
-1.96507 -2.88102 9.65411e-17 0.151832 0.152412
-1.96507 -2.88102 0.131491 -0.0759161 0.160862
-1.96507 -2.88102 9.65411e-17 -0.151832 0.152411
-1.96507 -2.88102 -0.131491 -0.0759161 0.160862
-1.96507 0.611125 0.131491 -0.0759161 0.160862
-1.96507 0.611125 0 0.151832 0.152411
-1.96507 0.611125 0.131491 0.0759161 0.160862
-1.96507 0.611125 -0.131491 -0.0759161 0.160862
-1.96507 0.611125 9.65411e-17 -0.151832 0.152412
-1.96507 0.611125 -0.131491 0.0759161 0.160862
-1.66264 1.83337 0.131491 0.0759161 0.160862
-1.66264 1.83337 1.93082e-16 -0.151832 0.152412
-1.66264 1.83337 0.131491 -0.0759161 0.160862
-1.66264 1.83337 -0.131491 0.0759161 0.160862
-1.66264 1.83337 1.93082e-16 0.151832 0.152411
-1.66264 1.83337 -0.131491 -0.0759161 0.160862
-1.05778 -0.261911 1.93082e-16 0.151832 0.152412
-1.05778 -0.261911 0.131491 0.0759161 0.160862
-1.05778 -0.261911 -0.131491 -0.0759161 0.160862
-1.05778 -0.261911 0.131491 -0.0759161 0.160862
-1.05778 -0.261911 -0.131491 0.0759161 0.160862
-1.05778 -0.261911 9.65411e-17 -0.151832 0.152411
-0.452924 2.18259 2.41353e-17 -0.151832 0.152411
-0.452924 2.18259 0.131491 0.0759161 0.160862
-0.452924 2.18259 0.131491 -0.0759161 0.160862
-0.452924 2.18259 -0.131491 0.0759161 0.160862
-0.452924 2.18259 -0.131491 -0.0759161 0.160862
-0.452924 2.18259 -9.65411e-17 0.151832 0.152411
-0.150495 1.30955 1.20676e-17 -0.151832 0.152412
-0.150495 1.30955 0.131491 -0.0759161 0.160862
-0.150495 1.30955 -0.131491 0.0759161 0.160862
-0.150495 1.30955 0.131491 0.0759161 0.160862
-0.150495 1.30955 -0.131491 -0.0759161 0.160862
-0.150495 1.30955 -2.41353e-17 0.151832 0.152411
0.151933 -0.611125 0 0.151832 0.152412
0.151933 -0.611125 -0.131491 0.0759161 0.160862
0.151933 -0.611125 -0.131491 -0.0759161 0.160862
0.151933 -0.611125 0.131491 -0.0759161 0.160862
0.151933 -0.611125 0.131491 0.0759161 0.160862
0.151933 -0.611125 -3.62029e-17 -0.151832 0.152411
0.151933 1.13495 0.131491 -0.0759161 0.160862
0.151933 1.13495 -4.82706e-17 -0.151832 0.152412
0.151933 1.13495 6.03382e-17 0.151832 0.152411
0.151933 1.13495 -0.131491 -0.0759161 0.160862
0.151933 1.13495 0.131491 0.0759161 0.160862
0.151933 1.13495 -0.131491 0.0759161 0.160862
0.151933 2.18259 0.131491 -0.0759161 0.160862
0.151933 2.18259 4.82706e-17 0.151832 0.152411
0.151933 2.18259 -3.62029e-17 -0.151832 0.152412
0.151933 2.18259 -0.131491 -0.0759161 0.160862
0.151933 2.18259 0.131491 0.0759161 0.160862
0.151933 2.18259 -0.131491 0.0759161 0.160862
0.454361 -0.0873035 0.131491 0.0759161 0.160862
0.454361 -0.0873035 -0.131491 0.0759161 0.160862
0.454361 -0.0873035 -0.131491 -0.0759161 0.160862
0.454361 -0.0873035 4.82706e-17 -0.151832 0.152411
0.454361 -0.0873035 0.131491 -0.0759161 0.160862
0.454361 -0.0873035 0 0.151832 0.152412
0.454361 2.00798 0.131491 -0.0759161 0.160862
0.454361 2.00798 -0.131491 -0.0759161 0.160862
0.454361 2.00798 4.82706e-17 -0.151832 0.152411
0.454361 2.00798 -7.24058e-17 0.151832 0.152411
0.454361 2.00798 0.131491 0.0759161 0.160862
0.454361 2.00798 -0.131491 0.0759161 0.160862
0.454361 2.3572 0.131491 -0.0759161 0.160862
0.454361 2.3572 -0.131491 -0.0759161 0.160862
0.454361 2.3572 4.82706e-17 0.151832 0.152411
0.454361 2.3572 7.24058e-17 -0.151832 0.152411
0.454361 2.3572 0.131491 0.0759161 0.160862
0.454361 2.3572 -0.131491 0.0759161 0.160862
1.9665 2.88102 -0.131491 -0.0759161 0.160862
1.9665 2.88102 0.131491 -0.0759161 0.160862
1.9665 2.88102 0 -0.151832 0.152412
1.9665 2.88102 9.65411e-17 0.151832 0.152411
1.9665 2.88102 -0.131491 0.0759161 0.160862
1.9665 2.88102 0.131491 0.0759161 0.160862
2.26893 -0.785732 -0.131491 0.0759161 0.160862
2.26893 -0.785732 0 -0.151832 0.152411
2.26893 -0.785732 0.131491 0.0759161 0.160862
2.26893 -0.785732 -0.131491 -0.0759161 0.160862
2.26893 -0.785732 0 0.151832 0.152411
2.26893 -0.785732 0.131491 -0.0759161 0.160862
2.57136 -3.05562 0 0.151832 0.152411
2.57136 -3.05562 -0.131491 -0.0759161 0.160862
2.57136 -3.05562 -0.131491 0.0759161 0.160862
2.57136 -3.05562 0.131491 -0.0759161 0.160862
2.57136 -3.05562 0 -0.151832 0.152411
2.57136 -3.05562 0.131491 0.0759161 0.160862
2.57136 -2.3572 -0.131491 -0.0759161 0.160862
2.57136 -2.3572 0 0.151832 0.152411
2.57136 -2.3572 -0.131491 0.0759161 0.160862
2.57136 -2.3572 0.131491 -0.0759161 0.160862
2.57136 -2.3572 0 -0.151832 0.152411
2.57136 -2.3572 0.131491 0.0759161 0.160862
2.57136 0.436518 1.93082e-16 -0.151832 0.152411
2.57136 0.436518 -0.131491 0.0759161 0.160862
2.57136 0.436518 -0.131491 -0.0759161 0.160862
2.57136 0.436518 0.131491 0.0759161 0.160862
2.57136 0.436518 0.131491 -0.0759161 0.160862
2.57136 0.436518 1.93082e-16 0.151832 0.152411
2.87379 2.00798 -0.131491 -0.0759161 0.160862
2.87379 2.00798 1.93082e-16 -0.151832 0.152411
2.87379 2.00798 0 0.151832 0.152411
2.87379 2.00798 -0.131491 0.0759161 0.160862
2.87379 2.00798 0.131491 -0.0759161 0.160862
2.87379 2.00798 0.131491 0.0759161 0.160862
3.17622 -3.40484 -0.131491 -0.0759161 0.160862
3.17622 -3.40484 0 0.151832 0.152412
3.17622 -3.40484 0.131491 -0.0759161 0.160862
3.17622 -3.40484 -0.131491 0.0759161 0.160862
3.17622 -3.40484 0 -0.151832 0.152411
3.17622 -3.40484 0.131491 0.0759161 0.160862
3.17622 -2.00798 -0.131491 -0.0759161 0.160862
3.17622 -2.00798 0.131491 -0.0759161 0.160862
3.17622 -2.00798 -0.131491 0.0759161 0.160862
3.17622 -2.00798 1.93082e-16 0.151832 0.152412
3.17622 -2.00798 0 -0.151832 0.152411
3.17622 -2.00798 0.131491 0.0759161 0.160862
3.17622 2.88102 -0.131491 -0.0759161 0.160862
3.17622 2.88102 0.131491 -0.0759161 0.160862
3.17622 2.88102 0 -0.151832 0.152412
3.17622 2.88102 0 0.151832 0.152411
3.17622 2.88102 -0.131491 0.0759161 0.160862
3.17622 2.88102 0.131491 0.0759161 0.160862
3.47864 -1.83337 -0.131491 0.0759161 0.160862
3.47864 -1.83337 -0.131491 -0.0759161 0.160862
3.47864 -1.83337 0.131491 0.0759161 0.160862
3.47864 -1.83337 0 -0.151832 0.152411
3.47864 -1.83337 -1.93082e-16 0.151832 0.152412
3.47864 -1.83337 0.131491 -0.0759161 0.160862
3.78107 0.436518 -1.93082e-16 -0.151832 0.152412
3.78107 0.436518 -0.131491 0.0759161 0.160862
3.78107 0.436518 -0.131491 -0.0759161 0.160862
3.78107 0.436518 0.131491 0.0759161 0.160862
3.78107 0.436518 0.131491 -0.0759161 0.160862
3.78107 0.436518 -1.93082e-16 0.151832 0.152411
-3.47721 1.83337 0.131491 -0.0759161 0.160862
-3.47721 1.83337 0.131491 0.0759161 0.160862
-3.47721 1.83337 -0.131491 -0.0759161 0.160862
-3.47721 1.83337 0 0.151832 0.152411
-3.47721 1.83337 1.93082e-16 -0.151832 0.152412
-3.47721 1.83337 -0.131491 0.0759161 0.160862
-3.47721 2.18259 0.131491 0.0759161 0.160862
-3.47721 2.18259 0.131491 -0.0759161 0.160862
-3.47721 2.18259 -0.131491 0.0759161 0.160862
-3.47721 2.18259 0 -0.151832 0.152412
-3.47721 2.18259 1.93082e-16 0.151832 0.152411
-3.47721 2.18259 -0.131491 -0.0759161 0.160862
-3.47721 2.5318 0.131491 0.0759161 0.160862
-3.47721 2.5318 -1.93082e-16 -0.151832 0.152412
-3.47721 2.5318 0.131491 -0.0759161 0.160862
-3.47721 2.5318 -0.131491 0.0759161 0.160862
-3.47721 2.5318 0 0.151832 0.152411
-3.47721 2.5318 -0.131491 -0.0759161 0.160862
-3.47721 2.88102 0.131491 0.0759161 0.160862
-3.47721 2.88102 0 -0.151832 0.152412
-3.47721 2.88102 0.131491 -0.0759161 0.160862
-3.47721 2.88102 -0.131491 0.0759161 0.160862
-3.47721 2.88102 0 0.151832 0.152411
-3.47721 2.88102 -0.131491 -0.0759161 0.160862
-3.47721 3.23023 0.131491 0.0759161 0.160862
-3.47721 3.23023 0 -0.151832 0.152412
-3.47721 3.23023 0.131491 -0.0759161 0.160862
-3.47721 3.23023 -0.131491 0.0759161 0.160862
-3.47721 3.23023 0 0.151832 0.152411
-3.47721 3.23023 -0.131491 -0.0759161 0.160862
-3.77964 -1.48416 0 0.151832 0.152412
-3.77964 -1.48416 0.131491 -0.0759161 0.160862
-3.77964 -1.48416 0.131491 0.0759161 0.160862
-3.77964 -1.48416 -0.131491 -0.0759161 0.160862
-3.77964 -1.48416 -0.131491 0.0759161 0.160862
-3.77964 -1.48416 0 -0.151832 0.152411
-3.17478 -2.88102 0.131491 0.0759161 0.160862
-3.17478 -2.88102 -0.131491 0.0759161 0.160862
-3.17478 -2.88102 0 0.151832 0.152412
-3.17478 -2.88102 0 -0.151832 0.152411
-3.17478 -2.88102 0.131491 -0.0759161 0.160862
-3.17478 -2.88102 -0.131491 -0.0759161 0.160862
-3.17478 -2.5318 0.131491 0.0759161 0.160862
-3.17478 -2.5318 -0.131491 0.0759161 0.160862
-3.17478 -2.5318 -1.93082e-16 0.151832 0.152411
-3.17478 -2.5318 0 -0.151832 0.152411
-3.17478 -2.5318 0.131491 -0.0759161 0.160862
-3.17478 -2.5318 -0.131491 -0.0759161 0.160862
-3.17478 -2.18259 0.131491 0.0759161 0.160862
-3.17478 -2.18259 -0.131491 0.0759161 0.160862
-3.17478 -2.18259 0 0.151832 0.152411
-3.17478 -2.18259 1.93082e-16 -0.151832 0.152411
-3.17478 -2.18259 0.131491 -0.0759161 0.160862
-3.17478 -2.18259 -0.131491 -0.0759161 0.160862
-3.17478 -1.83337 0.131491 0.0759161 0.160862
-3.17478 -1.83337 1.93082e-16 0.151832 0.152411
-3.17478 -1.83337 0 -0.151832 0.152411
-3.17478 -1.83337 -0.131491 0.0759161 0.160862
-3.17478 -1.83337 0.131491 -0.0759161 0.160862
-3.17478 -1.83337 -0.131491 -0.0759161 0.160862
-3.17478 -1.48416 -1.93082e-16 0.151832 0.152411
-3.17478 -1.48416 -0.131491 -0.0759161 0.160862
-3.17478 -1.48416 0.131491 0.0759161 0.160862
-3.17478 -1.48416 0.131491 -0.0759161 0.160862
-3.17478 -1.48416 -0.131491 0.0759161 0.160862
-3.17478 -1.48416 -1.93082e-16 -0.151832 0.152411
-3.17478 -1.13495 0 0.151832 0.152411
-3.17478 -1.13495 0.131491 -0.0759161 0.160862
-3.17478 -1.13495 0.131491 0.0759161 0.160862
-3.17478 -1.13495 -0.131491 -0.0759161 0.160862
-3.17478 -1.13495 -0.131491 0.0759161 0.160862
-3.17478 -1.13495 1.93082e-16 -0.151832 0.152411
-3.77964 -1.13495 0 0.151832 0.152412
-3.77964 -1.13495 0.131491 -0.0759161 0.160862
-3.77964 -1.13495 0.131491 0.0759161 0.160862
-3.77964 -1.13495 -0.131491 -0.0759161 0.160862
-3.77964 -1.13495 -0.131491 0.0759161 0.160862
-3.77964 -1.13495 0 -0.151832 0.152411
-3.77964 -0.785732 0 0.151832 0.152412
-3.77964 -0.785732 0.131491 -0.0759161 0.160862
-3.77964 -0.785732 0.131491 0.0759161 0.160862
-3.77964 -0.785732 -0.131491 -0.0759161 0.160862
-3.77964 -0.785732 -0.131491 0.0759161 0.160862
-3.77964 -0.785732 0 -0.151832 0.152411
-3.17478 -0.0873035 0 0.151832 0.152412
-3.17478 -0.0873035 0.131491 0.0759161 0.160862
-3.17478 -0.0873035 0.131491 -0.0759161 0.160862
-3.17478 -0.0873035 -0.131491 -0.0759161 0.160862
-3.17478 -0.0873035 -0.131491 0.0759161 0.160862
-3.17478 -0.0873035 0 -0.151832 0.152411
-3.17478 0.261911 0.131491 -0.0759161 0.160862
-3.17478 0.261911 0 0.151832 0.152411
-3.17478 0.261911 0.131491 0.0759161 0.160862
-3.17478 0.261911 -0.131491 -0.0759161 0.160862
-3.17478 0.261911 0 -0.151832 0.152411
-3.17478 0.261911 -0.131491 0.0759161 0.160862
-3.17478 0.611125 0 0.151832 0.152411
-3.17478 0.611125 0.131491 -0.0759161 0.160862
-3.17478 0.611125 0.131491 0.0759161 0.160862
-3.17478 0.611125 -0.131491 -0.0759161 0.160862
-3.17478 0.611125 0 -0.151832 0.152411
-3.17478 0.611125 -0.131491 0.0759161 0.160862
-3.77964 -0.436518 0 0.151832 0.152412
-3.77964 -0.436518 0.131491 -0.0759161 0.160862
-3.77964 -0.436518 0.131491 0.0759161 0.160862
-3.77964 -0.436518 -0.131491 -0.0759161 0.160862
-3.77964 -0.436518 0 -0.151832 0.152411
-3.77964 -0.436518 -0.131491 0.0759161 0.160862
-3.17478 1.30955 0.131491 -0.0759161 0.160862
-3.17478 1.30955 -1.93082e-16 0.151832 0.152411
-3.17478 1.30955 0.131491 0.0759161 0.160862
-3.17478 1.30955 -0.131491 -0.0759161 0.160862
-3.17478 1.30955 -1.93082e-16 -0.151832 0.152411
-3.17478 1.30955 -0.131491 0.0759161 0.160862
-3.17478 1.65877 0.131491 -0.0759161 0.160862
