# x y shiftx shifty (regularE-shiftedE)/(shiftlength)
1.9665 2.88102 -0.110416 0.0744946 0.835293
1.9665 2.88102 0.165249 0.0534191 -0.43033
2.26893 -0.785732 -0.0995067 0.0959824 0.500945
2.26893 -0.785732 0.167665 0.073515 -0.83019
2.26893 -0.785732 -0.105363 -0.0789164 0.900126
2.26893 -0.785732 0.0585003 -0.129728 -0.133889
2.26893 -0.785732 0.0482686 0.145192 -0.411676
2.26893 -0.785732 0.181419 -0.0568065 -0.655975
2.57136 -3.05562 -0.0915937 0.0834443 0.822218
2.57136 -3.05562 0.0569444 0.155011 -0.355133
2.57136 -3.05562 -0.089052 -0.10097 0.817245
2.57136 -3.05562 0.173901 0.0786453 -0.936309
2.57136 -3.05562 0.151972 -0.0548134 -0.991168
2.57136 -3.05562 0.0513148 -0.153013 -0.302743
2.57136 -2.3572 -0.0935627 -0.0830498 0.852512
2.57136 -2.3572 0.0634715 0.150971 -0.266648
2.57136 -2.3572 -0.0820195 0.105853 0.717171
2.57136 -2.3572 0.183385 -0.0766073 -0.897024
2.57136 -2.3572 0.0569444 -0.148654 -0.365082
2.57136 -2.3572 0.156699 0.0492437 -0.898062
2.57136 0.436518 -0.0983025 -0.0883144 0.906462
2.57136 0.436518 0.0493921 -0.146798 -0.103813
2.57136 0.436518 0.169905 0.0789809 -0.770952
2.57136 0.436518 -0.0930838 0.0957421 0.614291
2.57136 0.436518 0.158184 -0.0598218 -0.693986
2.57136 0.436518 0.0548573 0.148041 -0.33024
2.87379 2.00798 0.0699017 -0.136909 -0.509445
2.87379 2.00798 -0.0884666 -0.0981993 0.522127
2.87379 2.00798 0.0665337 0.124966 -0.220917
2.87379 2.00798 0.1759 -0.0528951 -0.91346
2.87379 2.00798 -0.0955275 0.0889133 0.770608
3.17622 -3.40484 -0.111009 0.0970189 0.353789
3.17622 -3.40484 0.0375647 0.153239 -0.481447
3.17622 -3.40484 0.155815 -0.0782141 -0.575632
3.17622 -3.40484 -0.0951957 -0.0862187 0.760363
3.17622 -3.40484 0.147497 0.0637832 -0.802653
3.17622 -3.40484 0.0433762 -0.156937 0.131261
3.17622 -2.00798 -0.106282 -0.102589 0.153126
3.17622 -2.00798 -0.0901363 0.0934692 0.562396
3.17622 -2.00798 0.187071 -0.0474663 -0.557163
3.17622 -2.00798 0.042595 0.170698 0.229413
3.17622 -2.00798 0.0567286 -0.130162 -0.48155
3.17622 -2.00798 0.131491 0.0759161 -0.259179
3.17622 2.88102 -0.0835336 -0.110848 0.463837
3.17622 2.88102 0.0604135 -0.145992 -0.565545
3.17622 2.88102 0.0433762 0.146728 0.0368943
3.17622 2.88102 0.174374 -0.0663597 -0.956788
3.17622 2.88102 0.161712 0.0669785 -0.75373
3.17622 2.88102 -0.103677 0.0721387 1.05218
3.47864 -1.83337 -0.0888956 0.0947816 0.843576
3.47864 -1.83337 -0.131491 -0.0759161 0.375324
3.47864 -1.83337 0.0555805 -0.123382 -0.562135
3.47864 -1.83337 0.167441 0.0372148 -0.297484
3.47864 -1.83337 0.0636635 0.135327 0.319942
3.78107 0.436518 -0.111997 -0.0779571 0.603416
3.78107 0.436518 -0.0941171 0.0966234 0.326863
3.78107 0.436518 0.024459 -0.15941 0.179115
3.78107 0.436518 0.159935 0.0635571 -0.472144
3.78107 0.436518 0.131491 -0.0759161 -0.279915
3.78107 0.436518 0.0534286 0.152936 -0.30376
-3.29055 1.86588 0.129228 -0.0834134 0.111294
-3.29055 1.86588 0.133895 0.067454 0.112586
-3.29055 1.86588 -0.141909 -0.0722379 -0.109878
-3.29055 1.86588 -0.00358741 0.147227 0.0162859
-3.29055 1.86588 -0.0164965 -0.14655 0.0376673
-3.29055 1.86588 -0.137156 0.0745369 -0.0665789
-3.2988 2.2045 0.129587 0.0695141 0.143162
-3.2988 2.2045 0.137482 -0.079773 0.151258
-3.2988 2.2045 -0.147794 0.0732011 -0.117563
-3.2988 2.2045 0.00358741 -0.147227 -0.0108462
-3.2988 2.2045 -0.0195038 0.144419 0.0606704
-3.2988 2.2045 -0.133569 -0.0726901 -0.0590194
-3.34366 2.53666 0.11968 0.0717864 0.137808
-3.34366 2.53666 0.0195038 -0.144419 0.100335
-3.34366 2.53666 0.149091 -0.074905 0.108422
-3.34366 2.53666 -0.132045 0.0799217 -0.0318818
-3.34366 2.53666 -0.00408646 0.158203 0.0351117
-3.34366 2.53666 -0.12829 -0.071218 -0.0264037
-3.35306 2.90053 0.127477 0.0786472 0.0243796
-3.35306 2.90053 0.00408646 -0.158203 -0.0354631
-3.35306 2.90053 0.123766 -0.0864168 0.00795316
-3.35306 2.90053 -0.138125 0.0696154 0.00777625
-3.35306 2.90053 -0.010059 0.150575 -0.0231606
-3.35306 2.90053 -0.127959 -0.0782815 -0.0106029
-3.3762 3.24686 0.120607 0.0827287 0.0168093
-3.3762 3.24686 0.010059 -0.150575 0.0640183
-3.3762 3.24686 -0.145696 0.0631122 0.0513017
-3.3762 3.24686 0.137536 -0.0719283 0.0641833
-3.3762 3.24686 -0.0344082 0.14889 0.0232094
-3.3762 3.24686 -0.128066 -0.0809601 0.0718694
-3.66728 -1.57876 0.15522 -0.0232947 0.121011
-3.66728 -1.57876 -0.0250323 0.189978 0.0806976
-3.66728 -1.57876 0.0826421 0.117047 0.130996
-3.66728 -1.57876 -0.144389 -0.0734866 -0.150302
-3.66728 -1.57876 -0.117806 0.0831243 -0.0547608
-3.66728 -1.57876 0.0376505 -0.126706 0.0740763
-3.15645 -2.86918 0.160369 0.062635 0.123158
-3.15645 -2.86918 -0.13946 0.0707714 -0.0639558
-3.15645 -2.86918 0.039963 0.135833 0.00383711
