# x y xvec_nb yvec_nb regE(nb)-regE(xy)
-3.5867 -1.59603 -0.0525056 -0.158284 -0.178351
-3.5867 -1.59603 -0.131726 0.0353319 0.0809667
-3.5867 -1.59603 0.0819098 -0.0974161 0.092458
-3.5867 -1.59603 -0.181297 -0.0874973 -0.0654151
-2.83792 -1.19176 0.135398 0.00704129 -0.065492
-2.83792 -1.19176 -0.116861 -0.0979348 -0.117428
-2.83792 -1.19176 0.00855654 0.141817 -0.125939
-2.83792 -1.19176 -0.138901 0.0353351 0.0303748
-2.83792 -1.19176 0.0511964 -0.134571 -0.315437
-2.52833 -0.484228 0.136993 -0.0830463 0.0585424
-2.52833 -0.484228 0.0154113 0.165372 0.0622949
-2.52833 -0.484228 0.125915 0.070786 0.0986513
-2.52833 -0.484228 -0.1438 -0.0315591 0.0995452
-2.52833 -0.484228 -0.116078 0.104802 0.0869626
-2.52833 -0.484228 0.0134296 -0.150673 0.0401208
-2.49288 -0.103873 -0.00230671 0.156982 0.0967337
-2.49288 -0.103873 0.128011 0.0723967 0.0198217
-2.49288 -0.103873 -0.131489 -0.0605701 0.0224739
-2.49288 -0.103873 0.110504 -0.0945857 0.0268366
-2.49288 -0.103873 -0.126658 0.0972274 0.0964731
-2.49288 -0.103873 -0.0154113 -0.165372 -0.0622949
-2.82225 0.474909 0.140899 -0.0946623 0.0174142
-2.82225 0.474909 -0.0183614 0.145871 -0.0953736
-2.82225 0.474909 0.12601 0.0594447 -0.0123115
-2.82225 0.474909 -0.118331 -0.0790832 0.0171552
-2.82225 0.474909 0.0165483 -0.154417 0.0204313
-2.82225 0.474909 -0.14987 0.0612389 -0.0923025
-3.0644 -0.0596541 -0.0130498 0.153335 0.0235859
-3.0644 -0.0596541 0.116998 -0.0797957 -0.0550038
-3.0644 -0.0596541 0.12183 0.0780018 0.0301466
-3.0644 -0.0596541 -0.0479901 -0.163854 0.110666
-3.0644 -0.0596541 -0.128927 -0.0488764 0.148087
-3.0644 -0.0596541 -0.141814 0.105966 -0.0167334
-2.48567 1.27606 0.132117 -0.0577562 -0.0261036
-2.48567 1.27606 0.139589 0.0847812 0.0162299
-2.48567 1.27606 -0.157576 -0.0488769 -0.0713565
-2.48567 1.27606 0.0169312 0.160563 0.20508
-2.48567 1.27606 -0.103528 0.103521 0.220102
-2.48567 1.27606 -0.0366312 -0.137269 -0.0114942
-2.44673 1.64535 0.0875975 0.0999953 0.151299
-2.44673 1.64535 0.122658 -0.0757815 -0.211265
-2.44673 1.64535 -0.0169312 -0.160563 -0.20508
-2.44673 1.64535 -0.131358 0.098597 -0.196832
-2.44673 1.64535 -0.0156045 0.184604 -0.0136369
-2.44673 1.64535 -0.120459 -0.0570421 -0.00665315
-2.48262 2.06994 0.149906 0.0716042 -0.152087
-2.48262 2.06994 0.0156045 -0.184604 0.0136369
-2.48262 2.06994 0.103202 -0.0846092 0.169648
-2.48262 2.06994 -0.1186 0.0776838 -0.064736
-2.48262 2.06994 0.02763 0.146688 -0.0829013
-2.48262 2.06994 -0.115753 -0.0860074 -0.20666
-2.41907 2.40733 0.138105 0.074115 -0.165796
-2.41907 2.40733 -0.02763 -0.146688 0.0829013
-2.41907 2.40733 -0.00089724 0.14326 -0.0183946
-2.41907 2.40733 0.122276 -0.0750838 -0.0898443
-2.41907 2.40733 -0.13586 0.0766018 0.0331392
-2.41907 2.40733 -0.14623 -0.0690042 0.0197683
-2.42113 2.73682 0.139002 -0.069145 -0.150408
-2.42113 2.73682 0.00089724 -0.14326 0.0183946
-2.42113 2.73682 0.0968976 0.0958896 -0.117211
-2.42113 2.73682 -0.170338 0.0709462 0.232898
-2.42113 2.73682 -0.0646907 0.138609 0.117065
-2.42113 2.73682 -0.134963 -0.0666583 0.0518438
-2.64319 3.35352 0.0318553 -0.129521 0.093479
-2.64319 3.35352 0.149232 -0.0234093 -0.219279
-2.64319 3.35352 0.140199 0.126478 -0.172491
-2.64319 3.35352 -0.140416 0.0707039 -0.0703728
-2.64319 3.35352 -0.147016 -0.0742618 -0.0954632
-2.64319 3.35352 -0.00986477 0.13299 0.0806277
-2.66588 -3.32489 -0.0897705 0.11707 -0.345499
-2.66588 -3.32489 0.0604119 0.125325 0.0613992
-2.66588 -3.32489 0.00986477 -0.13299 -0.0806277
-2.66588 -3.32489 0.150064 -0.00651169 -0.288416
-2.66588 -3.32489 -0.130551 -0.0622857 -0.150818
-2.32073 -3.33986 0.141251 0.0604294 0.189534
-2.32073 -3.33986 -0.089652 0.131836 0.325305
-2.32073 -3.33986 -0.150064 0.00651169 0.288416
-2.32073 -3.33986 0.0288862 0.176173 0.295554
-2.32073 -3.33986 0.00903323 -0.149887 -0.0036902
-2.32073 -3.33986 -0.140199 -0.126478 0.172491
-2.32073 -3.33986 0.139684 -0.0720091 0.199774
-2.78419 0.11975 0.126658 -0.0972274 -0.0964731
-2.78419 0.11975 0.124351 0.0597545 -0.0015731
-2.78419 0.11975 -0.0165483 0.154417 -0.0204313
