# x y adNum
0.454361 -0.0873035 6
0.75679 0.0873035 6
0.75679 -0.261911 6

0.151933 0.0873035 6
-0.150495 -0.0873035 6
-0.150495 0.261911 6

-0.150495 -0.0873035 6
0.151933 0.0873035 6
0.151933 -0.261911 6

0.454361 -0.0873035 6
0.151933 0.0873035 6
0.454361 0.261911 6

-0.150495 0.261911 6
-0.150495 -0.0873035 6
-0.452924 0.0873035 6

-0.150495 0.261911 6
-0.452924 0.436518 6
-0.150495 0.611125 6

-0.150495 -0.0873035 6
-0.150495 -0.436518 6
-0.452924 -0.261911 6

-0.150495 -0.0873035 6
0.151933 -0.261911 6
-0.150495 -0.436518 6

0.151933 -0.611125 6
0.151933 -0.261911 6
0.454361 -0.436518 6

0.151933 0.0873035 6
-0.150495 0.261911 6
0.151933 0.436518 6

-0.452924 -0.611125 6
-0.150495 -0.436518 6
-0.150495 -0.785732 6

0.151933 -0.261911 6
0.151933 0.0873035 6
0.454361 -0.0873035 6

-0.452924 -0.261911 6
-0.452924 -0.611125 6
-0.755352 -0.436518 6

-0.452924 0.0873035 6
-0.150495 -0.0873035 6
-0.452924 -0.261911 6

0.151933 0.0873035 6
0.151933 0.436518 6
0.454361 0.261911 6

0.454361 0.261911 6
0.151933 0.436518 6
0.454361 0.611125 6

-0.150495 0.261911 6
-0.452924 0.0873035 6
-0.452924 0.436518 6

-0.452924 0.0873035 6
-0.755352 -0.0873035 6
-0.755352 0.261911 6

0.454361 0.611125 6
0.151933 0.436518 6
0.151933 0.785732 6

0.151933 0.436518 6
-0.150495 0.261911 6
-0.150495 0.611125 6

0.454361 0.611125 6
0.454361 0.960339 6
0.75679 0.785732 6

-0.150495 -0.436518 6
0.151933 -0.261911 6
0.151933 -0.611125 6

0.151933 -0.261911 6
0.454361 -0.0873035 6
0.454361 -0.436518 6

0.75679 0.0873035 6
0.454361 0.261911 6
0.75679 0.436518 6

-0.452924 0.436518 6
-0.452924 0.0873035 6
-0.755352 0.261911 6

-0.452924 0.0873035 6
-0.452924 -0.261911 6
-0.755352 -0.0873035 6

-0.452924 -0.261911 6
-0.150495 -0.436518 6
-0.452924 -0.611125 6

-0.150495 -0.436518 6
0.151933 -0.611125 6
-0.150495 -0.785732 6

0.454361 -0.436518 6
0.454361 -0.0873035 6
0.75679 -0.261911 6

-0.150495 0.611125 6
-0.452924 0.785732 6
-0.150495 0.960339 6

0.75679 -0.261911 6
1.05922 -0.0873035 6
1.05922 -0.436518 6

0.454361 -0.0873035 6
