# x y xvec_nb yvec_nb regE(nb)-regE(xy)
-1.96507 0.611125 0.120378 0.0673315 -0.0987655
-1.96507 0.611125 -0.0805724 -0.0905335 0.034794
-1.96507 0.611125 -0.101907 0.087409 0.0515408
-1.66264 1.83337 0.080268 -0.144435 0.00820074
-1.66264 1.83337 0.167446 0.0427409 0.0558058
-1.66264 1.83337 0.063757 0.112958 0.209739
-1.66264 1.83337 -0.121275 0.00284375 0.260845
-1.66264 1.83337 0.17396 -0.0751219 0.0554847
-1.66264 1.83337 -0.040917 -0.125914 0.0541711
-1.66264 1.83337 -0.0612192 0.139586 0.126513
-1.05778 -0.261911 -0.0306113 0.121084 -0.0676041
-1.05778 -0.261911 0.139512 0.018492 -0.164483
-1.05778 -0.261911 0.101955 0.13733 -0.130841
-1.05778 -0.261911 -0.0225001 -0.113804 0.100563
-1.05778 -0.261911 0.116004 -0.120571 -0.145846
-1.05778 -0.261911 -0.131306 0.0137646 -0.257617
-0.452924 2.18259 0.136813 0.0411642 -0.00244915
-0.452924 2.18259 -0.0997829 0.064419 0.0185877
-0.452924 2.18259 0.0976803 -0.093127 -0.288838
-0.452924 2.18259 -0.0680344 -0.106909 -0.251411
-0.452924 2.18259 0.042307 0.132959 -0.0552523
-0.150495 1.30955 -0.00464013 -0.126888 0.0272322
-0.150495 1.30955 0.120971 -0.0698428 -0.0605636
-0.150495 1.30955 0.00989846 0.131381 -0.0891758
-0.150495 1.30955 -0.120441 0.135118 -0.17729
-0.150495 1.30955 0.129843 0.0707724 -0.111353
-0.150495 1.30955 -0.123339 -0.00569863 -0.161732
0.151933 -0.611125 0.0126436 0.171036 0.0839266
0.151933 -0.611125 -0.0928053 0.113977 0.0834628
0.151933 -0.611125 0.129762 -0.0908293 -0.0893502
0.151933 -0.611125 -0.129968 -0.0117482 0.182741
0.151933 -0.611125 -0.00340508 -0.126451 0.142055
0.151933 -0.611125 0.112753 0.0600664 -0.178495
0.151933 1.13495 0.129865 -0.0666851 -0.0534851
0.151933 1.13495 -0.125611 -0.0570452 0.0863859
0.151933 1.13495 0.00887213 0.140615 -0.0568286
0.151933 1.13495 0.00473761 -0.130387 0.0329716
0.151933 1.13495 0.125842 0.0681035 -0.11862
0.151933 1.13495 -0.120971 0.0698428 0.0605636
0.151933 2.18259 0.120971 -0.0698428 -0.114245
0.151933 2.18259 -0.00270332 -0.132156 -0.0491132
0.151933 2.18259 -0.0626031 0.168039 0.0255474
0.151933 2.18259 -0.144262 -0.093127 -0.0739223
0.151933 2.18259 0.120971 0.0698428 -0.077295
0.151933 2.18259 -0.10513 0.0411642 0.229743
0.151933 2.18259 0.0554795 0.172274 -0.00410752
0.454361 -0.0873035 0.0255465 0.15585 -0.117917
0.454361 -0.0873035 -0.108328 -0.0384928 0.180065
0.454361 -0.0873035 0.121941 0.0847559 -0.182598
0.454361 -0.0873035 -0.0962159 0.106994 -0.0204088
0.454361 -0.0873035 -0.00821832 -0.149462 -0.110205
0.454361 -0.0873035 0.105191 -0.0764579 -0.0819251
0.454361 2.00798 -0.00190042 -0.13755 0.114832
0.454361 2.00798 0.113986 -0.117055 0.0339625
0.454361 2.00798 -0.123675 -0.0623129 0.0683572
0.454361 2.00798 -4.44089e-17 0.139686 0.0369504
0.454361 2.00798 0.115067 0.0603428 -0.00777054
0.454361 2.00798 -0.120971 0.0698428 0.114245
0.454361 2.3572 0.115067 -0.0793428 -0.0441515
0.454361 2.3572 4.44089e-17 -0.139686 -0.0369504
0.454361 2.3572 -0.0654919 0.102431 0.0826923
0.454361 2.3572 0.110315 0.079584 0.00542927
0.454361 2.3572 -0.120971 -0.0698428 0.077295
1.9665 2.88102 0.144508 -0.0176947 -0.167742
1.9665 2.88102 0.0053298 -0.119986 -0.035902
1.9665 2.88102 0.108835 0.101275 -0.167251
1.9665 2.88102 -0.130166 -0.033148 -0.221137
1.9665 2.88102 -0.0558559 0.106848 0.0494602
2.26893 -0.785732 -0.129472 0.0329069 0.0500354
2.26893 -0.785732 -0.0124664 0.132542 0.111124
2.26893 -0.785732 0.145378 -0.0583602 -0.229216
2.26893 -0.785732 -0.0338324 -0.117127 0.322297
2.26893 -0.785732 0.0682811 -0.169419 0.147699
2.26893 -0.785732 0.109751 0.0942484 0.0069893
2.57136 -3.05562 -0.116032 -0.046944 0.0657647
2.57136 -3.05562 0.00992792 0.153542 0.0439942
2.57136 -3.05562 -0.0973162 0.103514 0.063145
2.57136 -3.05562 0.130038 -0.0635741 0.0384191
2.57136 -3.05562 0.123936 0.0691088 -0.060987
2.57136 -3.05562 0.0185397 -0.137539 0.0691242
2.57136 -2.3572 -0.108428 0.0359848 0.0733507
2.57136 -2.3572 0.0326967 0.126676 -0.0488517
2.57136 -2.3572 -0.174325 -0.0710871 -0.163133
2.57136 -2.3572 0.135472 -0.0754514 -0.0714937
2.57136 -2.3572 0.00992792 -0.12583 -0.0563751
2.57136 -2.3572 0.14721 0.0516031 -0.0495447
2.57136 0.436518 -0.101499 -0.107341 -0.0113591
2.57136 0.436518 -0.122464 0.0304441 0.0984669
2.57136 0.436518 0.0320695 -0.133803 -0.112566
2.57136 0.436518 0.136728 0.107807 0.0469354
2.57136 0.436518 0.142082 -0.0148335 -0.0279621
2.57136 0.436518 0.00768426 0.127428 0.0977406
2.87379 2.00798 0.0425925 -0.130712 0.0383717
2.87379 2.00798 -0.128931 -0.00366997 0.37679
2.87379 2.00798 -0.0890072 -0.125719 0.162331
2.87379 2.00798 0.0466882 0.131116 0.0508641
2.87379 2.00798 -0.0900311 0.118457 0.165521
2.87379 2.00798 0.155226 -0.0748408 -0.0151413
2.87379 2.00798 0.145436 0.0526061 -0.0554325
3.17622 -3.40484 -0.111119 -0.0742361 0.0363176
3.17622 -3.40484 0.0141397 0.132554 -0.00411249
3.17622 -3.40484 0.129742 0.0358519 -0.227314
3.17622 -3.40484 -0.111904 0.0761116 0.0581534
3.17622 -3.40484 0.0344781 -0.124561 -0.149935
3.17622 -2.00798 -0.0947325 -0.0880826 -0.0121737
3.17622 -2.00798 -0.105596 0.070262 0.0891142
3.17622 -2.00798 0.123552 -0.0764107 -0.124706
3.17622 -2.00798 0.024985 0.144206 0.174917
3.17622 -2.00798 0.120971 0.0698428 -0.0957061
