# x y xvec_nb yvec_nb regE(nb)-regE(xy)
-3.78035 -3.23023 0.131491 0.0759161 1.46757e-08
-3.78035 -3.23023 -0.131491 0.0759161 1.60384e-08
-3.78035 -3.23023 0 0.151832 2.67479e-08
-3.78035 -3.23023 0 -0.151832 -1.11047e-08
-3.78035 -3.23023 0.131491 -0.0759161 -1.14551e-08
-3.78035 -3.23023 -0.131491 -0.0759161 -1.00924e-08
-3.78035 -2.88102 0.131491 0.0759161 1.00442e-08
-3.78035 -2.88102 -0.131491 0.0759161 1.1407e-08
-3.78035 -2.88102 0 -0.151832 -2.67479e-08
-3.78035 -2.88102 0 0.151832 1.94703e-08
-3.78035 -2.88102 0.131491 -0.0759161 -1.20722e-08
-3.78035 -2.88102 -0.131491 -0.0759161 -1.07096e-08
-3.78035 -2.5318 0.131491 0.0759161 7.77006e-09
-3.78035 -2.5318 -0.131491 0.0759161 9.13285e-09
-3.78035 -2.5318 0 -0.151832 -1.94703e-08
-3.78035 -2.5318 0 0.151832 1.54827e-08
-3.78035 -2.5318 0.131491 -0.0759161 -9.42609e-09
-3.78035 -2.5318 -0.131491 -0.0759161 -8.0633e-09
-3.78035 -2.18259 0 0.151832 1.3402e-08
-3.78035 -2.18259 0.131491 0.0759161 6.51829e-09
-3.78035 -2.18259 0 -0.151832 -1.54827e-08
-3.78035 -2.18259 -0.131491 0.0759161 7.88105e-09
-3.78035 -2.18259 0.131491 -0.0759161 -7.71264e-09
-3.78035 -2.18259 -0.131491 -0.0759161 -6.34984e-09
-3.78035 -1.83337 0 0.151832 1.30016e-08
-3.78035 -1.83337 0.131491 -0.0759161 -6.88366e-09
-3.78035 -1.83337 0.131491 0.0759161 6.11783e-09
-3.78035 -1.83337 -0.131491 -0.0759161 -5.52091e-09
-3.78035 -1.83337 -0.131491 0.0759161 7.48068e-09
-3.78035 -1.83337 0 -0.151832 -1.3402e-08
-3.78035 -1.48416 0 0.151832 1.42309e-08
-3.78035 -1.48416 0.131491 -0.0759161 -6.88372e-09
-3.78035 -1.48416 0.131491 0.0759161 6.51827e-09
-3.78035 -1.48416 -0.131491 -0.0759161 -5.52087e-09
-3.78035 -1.48416 -0.131491 0.0759161 7.88103e-09
-3.78035 -1.48416 0 -0.151832 -1.30016e-08
-3.78035 -1.13495 0 0.151832 1.71961e-08
-3.78035 -1.13495 0.131491 -0.0759161 -7.7126e-09
-3.78035 -1.13495 0.131491 0.0759161 7.76997e-09
-3.78035 -1.13495 -0.131491 -0.0759161 -6.34984e-09
-3.78035 -1.13495 -0.131491 0.0759161 9.13281e-09
-3.78035 -1.13495 0 -0.151832 -1.42309e-08
-3.78035 -0.785732 0 0.151832 2.21166e-08
-3.78035 -0.785732 0.131491 -0.0759161 -9.42615e-09
-3.78035 -0.785732 0.131491 0.0759161 1.00442e-08
-3.78035 -0.785732 -0.131491 -0.0759161 -8.06332e-09
-3.78035 -0.785732 -0.131491 0.0759161 1.1407e-08
-3.78035 -0.785732 0 -0.151832 -1.71961e-08
-3.78035 -0.436518 0 0.151832 2.61308e-08
-3.78035 -0.436518 0.131491 -0.0759161 -1.20724e-08
-3.78035 -0.436518 0.131491 0.0759161 1.46756e-08
-3.78035 -0.436518 -0.131491 -0.0759161 -1.07097e-08
-3.78035 -0.436518 -0.131491 0.0759161 1.60382e-08
-3.78035 -0.436518 0 -0.151832 -2.21166e-08
-3.78035 -0.0873035 0 0.151832 -1.11048e-08
-3.78035 -0.0873035 0.131491 -0.0759161 -1.14552e-08
-3.78035 -0.0873035 0.131491 0.0759161 -3.50455e-10
-3.78035 -0.0873035 -0.131491 -0.0759161 -1.00926e-08
-3.78035 -0.0873035 -0.131491 0.0759161 1.01216e-09
-3.78035 -0.0873035 0 -0.151832 -2.61308e-08
-3.78035 0.261911 0.131491 -0.0759161 1.07543e-08
-3.78035 0.261911 0 0.151832 -2.6748e-08
-3.78035 0.261911 -0.131491 -0.0759161 1.21169e-08
-3.78035 0.261911 0.131491 0.0759161 -1.53765e-08
-3.78035 0.261911 0 -0.151832 1.11048e-08
-3.78035 0.261911 -0.131491 0.0759161 -1.40138e-08
-3.78035 0.611125 0.131491 -0.0759161 1.13715e-08
-3.78035 0.611125 0 0.151832 -1.94702e-08
-3.78035 0.611125 0.131491 0.0759161 -1.07452e-08
-3.78035 0.611125 -0.131491 -0.0759161 1.27342e-08
-3.78035 0.611125 0 -0.151832 2.6748e-08
-3.78035 0.611125 -0.131491 0.0759161 -9.38243e-09
-3.78035 0.960339 0.131491 -0.0759161 8.72498e-09
-3.78035 0.960339 0 0.151832 -1.54827e-08
-3.78035 0.960339 -0.131491 -0.0759161 1.00878e-08
-3.78035 0.960339 0.131491 0.0759161 -8.47107e-09
-3.78035 0.960339 0 -0.151832 1.94702e-08
-3.78035 0.960339 -0.131491 0.0759161 -7.10833e-09
-3.78035 1.30955 0.131491 -0.0759161 7.01163e-09
-3.78035 1.30955 0 0.151832 -1.34019e-08
-3.78035 1.30955 0.131491 0.0759161 -7.21937e-09
-3.78035 1.30955 -0.131491 -0.0759161 8.37436e-09
-3.78035 1.30955 0 -0.151832 1.54827e-08
-3.78035 1.30955 -0.131491 0.0759161 -5.85653e-09
-3.78035 1.65877 0.131491 -0.0759161 6.18257e-09
-3.78035 1.65877 0 0.151832 -1.30016e-08
-3.78035 1.65877 -0.131491 -0.0759161 7.54541e-09
-3.78035 1.65877 0.131491 0.0759161 -6.81902e-09
-3.78035 1.65877 0 -0.151832 1.34019e-08
-3.78035 1.65877 -0.131491 0.0759161 -5.45617e-09
-3.78035 2.00798 0.131491 -0.0759161 6.18255e-09
-3.78035 2.00798 0.131491 0.0759161 -7.21929e-09
-3.78035 2.00798 -0.131491 -0.0759161 7.54541e-09
-3.78035 2.00798 0 0.151832 -1.4231e-08
-3.78035 2.00798 0 -0.151832 1.30016e-08
-3.78035 2.00798 -0.131491 0.0759161 -5.85649e-09
-3.78035 2.3572 0.131491 0.0759161 -8.47111e-09
-3.78035 2.3572 0.131491 -0.0759161 7.01169e-09
-3.78035 2.3572 -0.131491 0.0759161 -7.10819e-09
-3.78035 2.3572 0 -0.151832 1.4231e-08
-3.78035 2.3572 0 0.151832 -1.71962e-08
-3.78035 2.3572 -0.131491 -0.0759161 8.37448e-09
-3.78035 2.70641 0.131491 0.0759161 -1.07451e-08
-3.78035 2.70641 0 -0.151832 1.71962e-08
-3.78035 2.70641 0.131491 -0.0759161 8.72506e-09
-3.78035 2.70641 -0.131491 0.0759161 -9.38232e-09
-3.78035 2.70641 0 0.151832 -2.21166e-08
-3.78035 2.70641 -0.131491 -0.0759161 1.0088e-08
-3.78035 3.05562 0.131491 0.0759161 -1.53763e-08
-3.78035 3.05562 0 -0.151832 2.21166e-08
-3.78035 3.05562 0.131491 -0.0759161 1.13715e-08
-3.78035 3.05562 -0.131491 0.0759161 -1.40136e-08
-3.78035 3.05562 0 0.151832 -2.61307e-08
-3.78035 3.05562 -0.131491 -0.0759161 1.27343e-08
-3.78035 3.40484 0.131491 0.0759161 -3.50374e-10
-3.78035 3.40484 0 -0.151832 2.61307e-08
-3.78035 3.40484 0.131491 -0.0759161 1.07544e-08
-3.78035 3.40484 -0.131491 0.0759161 1.01228e-09
-3.78035 3.40484 0 0.151832 1.11047e-08
-3.78035 3.40484 -0.131491 -0.0759161 1.21171e-08
-3.47793 -3.40484 0.131491 0.0759161 3.72648e-08
-3.47793 -3.40484 -0.131491 0.0759161 1.14551e-08
-3.47793 -3.40484 0 0.151832 2.61308e-08
-3.47793 -3.40484 0 -0.151832 1.11048e-08
-3.47793 -3.40484 -0.131491 -0.0759161 3.50374e-10
-3.47793 -3.40484 0.131491 -0.0759161 2.61601e-08
-3.47793 -3.05562 0.131491 0.0759161 3.78819e-08
-3.47793 -3.05562 -0.131491 0.0759161 1.20722e-08
-3.47793 -3.05562 0 0.151832 2.21165e-08
-3.47793 -3.05562 0 -0.151832 -2.61308e-08
-3.47793 -3.05562 0.131491 -0.0759161 1.11341e-08
-3.47793 -3.05562 -0.131491 -0.0759161 -1.46757e-08
-3.47793 -2.70641 0.131491 0.0759161 3.52357e-08
-3.47793 -2.70641 -0.131491 0.0759161 9.42609e-09
-3.47793 -2.70641 0 0.151832 1.71961e-08
-3.47793 -2.70641 0 -0.151832 -2.21165e-08
-3.47793 -2.70641 0.131491 -0.0759161 1.57654e-08
-3.47793 -2.70641 -0.131491 -0.0759161 -1.00442e-08
-3.47793 -2.3572 0.131491 0.0759161 3.35223e-08
-3.47793 -2.3572 0 -0.151832 -1.71961e-08
-3.47793 -2.3572 0 0.151832 1.42309e-08
-3.47793 -2.3572 0.131491 -0.0759161 1.80395e-08
-3.47793 -2.3572 -0.131491 0.0759161 7.71264e-09
-3.47793 -2.3572 -0.131491 -0.0759161 -7.77006e-09
-3.47793 -2.00798 0 0.151832 1.30015e-08
-3.47793 -2.00798 -0.131491 -0.0759161 -6.51829e-09
-3.47793 -2.00798 0.131491 0.0759161 3.26932e-08
-3.47793 -2.00798 -0.131491 0.0759161 6.88366e-09
-3.47793 -2.00798 0.131491 -0.0759161 1.92914e-08
-3.47793 -2.00798 0 -0.151832 -1.42309e-08
-3.47793 -1.65877 0 0.151832 1.3402e-08
-3.47793 -1.65877 0.131491 -0.0759161 1.96918e-08
-3.47793 -1.65877 0.131491 0.0759161 3.26933e-08
-3.47793 -1.65877 -0.131491 -0.0759161 -6.11783e-09
-3.47793 -1.65877 -0.131491 0.0759161 6.88372e-09
-3.47793 -1.65877 0 -0.151832 -1.30015e-08
-3.47793 -1.30955 0 0.151832 1.54826e-08
-3.47793 -1.30955 0.131491 -0.0759161 1.92913e-08
-3.47793 -1.30955 0.131491 0.0759161 3.35223e-08
-3.47793 -1.30955 -0.131491 -0.0759161 -6.51827e-09
-3.47793 -1.30955 -0.131491 0.0759161 7.7126e-09
-3.47793 -1.30955 0 -0.151832 -1.3402e-08
-3.47793 -0.960339 0 0.151832 1.94704e-08
-3.47793 -0.960339 0.131491 -0.0759161 1.80397e-08
-3.47793 -0.960339 0.131491 0.0759161 3.52357e-08
-3.47793 -0.960339 -0.131491 -0.0759161 -7.76997e-09
-3.47793 -0.960339 -0.131491 0.0759161 9.42615e-09
-3.47793 -0.960339 0 -0.151832 -1.54826e-08
-3.47793 -0.611125 0 0.151832 2.67481e-08
-3.47793 -0.611125 0.131491 -0.0759161 1.57654e-08
-3.47793 -0.611125 0.131491 0.0759161 3.7882e-08
-3.47793 -0.611125 -0.131491 -0.0759161 -1.00442e-08
-3.47793 -0.611125 -0.131491 0.0759161 1.20724e-08
-3.47793 -0.611125 0 -0.151832 -1.94704e-08
-3.47793 -0.261911 0 0.151832 1.11048e-08
-3.47793 -0.261911 0.131491 -0.0759161 1.1134e-08
-3.47793 -0.261911 0.131491 0.0759161 3.72647e-08
-3.47793 -0.261911 -0.131491 -0.0759161 -1.46756e-08
-3.47793 -0.261911 -0.131491 0.0759161 1.14552e-08
-3.47793 -0.261911 0 -0.151832 -2.67481e-08
-3.47793 0.0873035 0.131491 -0.0759161 2.616e-08
-3.47793 0.0873035 0 0.151832 -2.61308e-08
-3.47793 0.0873035 0.131491 0.0759161 1.50552e-08
-3.47793 0.0873035 -0.131491 -0.0759161 3.50455e-10
-3.47793 0.0873035 0 -0.151832 -1.11048e-08
-3.47793 0.0873035 -0.131491 0.0759161 -1.07543e-08
-3.47793 0.436518 0.131491 -0.0759161 4.1186e-08
-3.47793 0.436518 0 0.151832 -2.21168e-08
-3.47793 0.436518 -0.131491 -0.0759161 1.53765e-08
-3.47793 0.436518 0.131491 0.0759161 1.4438e-08
-3.47793 0.436518 0 -0.151832 2.61308e-08
-3.47793 0.436518 -0.131491 0.0759161 -1.13715e-08
-3.47793 0.785732 0.131491 -0.0759161 3.65547e-08
-3.47793 0.785732 0 0.151832 -1.7196e-08
-3.47793 0.785732 0.131491 0.0759161 1.70845e-08
-3.47793 0.785732 -0.131491 -0.0759161 1.07452e-08
-3.47793 0.785732 0 -0.151832 2.21168e-08
-3.47793 0.785732 -0.131491 0.0759161 -8.72498e-09
-3.47793 1.13495 0.131491 -0.0759161 3.42805e-08
-3.47793 1.13495 0 0.151832 -1.4231e-08
-3.47793 1.13495 -0.131491 -0.0759161 8.47107e-09
-3.47793 1.13495 0.131491 0.0759161 1.8798e-08
-3.47793 1.13495 0 -0.151832 1.7196e-08
-3.47793 1.13495 -0.131491 0.0759161 -7.01163e-09
-3.47793 1.48416 0.131491 -0.0759161 3.30289e-08
-3.47793 1.48416 0 0.151832 -1.30016e-08
-3.47793 1.48416 0.131491 0.0759161 1.9627e-08
-3.47793 1.48416 -0.131491 -0.0759161 7.21937e-09
-3.47793 1.48416 0 -0.151832 1.4231e-08
-3.47793 1.48416 -0.131491 0.0759161 -6.18257e-09
-3.47793 1.83337 0.131491 -0.0759161 3.26286e-08
-3.47793 1.83337 0.131491 0.0759161 1.96271e-08
-3.47793 1.83337 -0.131491 -0.0759161 6.81902e-09
-3.47793 1.83337 0 0.151832 -1.34018e-08
-3.47793 1.83337 0 -0.151832 1.30016e-08
-3.47793 1.83337 -0.131491 0.0759161 -6.18255e-09
-3.47793 2.18259 0.131491 0.0759161 1.8798e-08
-3.47793 2.18259 0.131491 -0.0759161 3.30289e-08
-3.47793 2.18259 -0.131491 0.0759161 -7.01169e-09
-3.47793 2.18259 0 -0.151832 1.34018e-08
-3.47793 2.18259 0 0.151832 -1.54828e-08
-3.47793 2.18259 -0.131491 -0.0759161 7.21929e-09
-3.47793 2.5318 0.131491 0.0759161 1.70846e-08
-3.47793 2.5318 0 -0.151832 1.54828e-08
-3.47793 2.5318 0.131491 -0.0759161 3.42808e-08
-3.47793 2.5318 -0.131491 0.0759161 -8.72506e-09
-3.47793 2.5318 0 0.151832 -1.94702e-08
-3.47793 2.5318 -0.131491 -0.0759161 8.47111e-09
-3.47793 2.88102 0.131491 0.0759161 1.44382e-08
-3.47793 2.88102 0 -0.151832 1.94702e-08
-3.47793 2.88102 0.131491 -0.0759161 3.65547e-08
-3.47793 2.88102 -0.131491 0.0759161 -1.13715e-08
-3.47793 2.88102 0 0.151832 -2.67479e-08
-3.47793 2.88102 -0.131491 -0.0759161 1.07451e-08
-3.47793 3.23023 0.131491 0.0759161 1.50553e-08
-3.47793 3.23023 0 -0.151832 2.67479e-08
-3.47793 3.23023 0.131491 -0.0759161 4.11861e-08
-3.47793 3.23023 -0.131491 0.0759161 -1.07544e-08
-3.47793 3.23023 0 0.151832 -1.11048e-08
-3.47793 3.23023 -0.131491 -0.0759161 1.53763e-08
-3.1755 -3.23023 0.131491 0.0759161 1.83666e-08
-3.1755 -3.23023 -0.131491 0.0759161 -1.11341e-08
-3.1755 -3.23023 0 0.151832 2.67478e-08
-3.1755 -3.23023 0 -0.151832 -1.11048e-08
-3.1755 -3.23023 0.131491 -0.0759161 -7.7642e-09
-3.1755 -3.23023 -0.131491 -0.0759161 -3.72648e-08
-3.1755 -2.88102 0.131491 0.0759161 1.37352e-08
-3.1755 -2.88102 -0.131491 0.0759161 -1.57654e-08
-3.1755 -2.88102 0 0.151832 1.94702e-08
-3.1755 -2.88102 0 -0.151832 -2.67478e-08
-3.1755 -2.88102 0.131491 -0.0759161 -8.38128e-09
-3.1755 -2.88102 -0.131491 -0.0759161 -3.78819e-08
-3.1755 -2.5318 0.131491 0.0759161 1.14612e-08
-3.1755 -2.5318 -0.131491 0.0759161 -1.80395e-08
-3.1755 -2.5318 0 0.151832 1.54828e-08
-3.1755 -2.5318 0 -0.151832 -1.94702e-08
-3.1755 -2.5318 0.131491 -0.0759161 -5.73502e-09
-3.1755 -2.5318 -0.131491 -0.0759161 -3.52357e-08
-3.1755 -2.18259 0.131491 0.0759161 1.02093e-08
-3.1755 -2.18259 0 0.151832 1.34019e-08
-3.1755 -2.18259 0 -0.151832 -1.54828e-08
-3.1755 -2.18259 -0.131491 0.0759161 -1.92914e-08
-3.1755 -2.18259 0.131491 -0.0759161 -4.02163e-09
-3.1755 -2.18259 -0.131491 -0.0759161 -3.35223e-08
-3.1755 -1.83337 0.131491 0.0759161 9.80896e-09
-3.1755 -1.83337 0 0.151832 1.30016e-08
-3.1755 -1.83337 -0.131491 -0.0759161 -3.26932e-08
-3.1755 -1.83337 0.131491 -0.0759161 -3.19257e-09
-3.1755 -1.83337 -0.131491 0.0759161 -1.96918e-08
-3.1755 -1.83337 0 -0.151832 -1.34019e-08
-3.1755 -1.48416 0 0.151832 1.42309e-08
-3.1755 -1.48416 -0.131491 -0.0759161 -3.26933e-08
-3.1755 -1.48416 0.131491 0.0759161 1.02093e-08
-3.1755 -1.48416 0.131491 -0.0759161 -3.19263e-09
-3.1755 -1.48416 -0.131491 0.0759161 -1.92913e-08
-3.1755 -1.48416 0 -0.151832 -1.30016e-08
-3.1755 -1.13495 0 0.151832 1.7196e-08
-3.1755 -1.13495 0.131491 -0.0759161 -4.02157e-09
-3.1755 -1.13495 0.131491 0.0759161 1.1461e-08
-3.1755 -1.13495 -0.131491 -0.0759161 -3.35223e-08
-3.1755 -1.13495 -0.131491 0.0759161 -1.80397e-08
-3.1755 -1.13495 0 -0.151832 -1.42309e-08
-3.1755 -0.785732 0 0.151832 2.21167e-08
-3.1755 -0.785732 0.131491 -0.0759161 -5.73502e-09
-3.1755 -0.785732 0.131491 0.0759161 1.37353e-08
-3.1755 -0.785732 -0.131491 -0.0759161 -3.52357e-08
-3.1755 -0.785732 -0.131491 0.0759161 -1.57654e-08
-3.1755 -0.785732 0 -0.151832 -1.7196e-08
-3.1755 -0.436518 0 0.151832 2.61308e-08
-3.1755 -0.436518 0.131491 -0.0759161 -8.38142e-09
-3.1755 -0.436518 -0.131491 -0.0759161 -3.7882e-08
-3.1755 -0.436518 0.131491 0.0759161 1.83667e-08
-3.1755 -0.436518 -0.131491 0.0759161 -1.1134e-08
-3.1755 -0.436518 0 -0.151832 -2.21167e-08
-3.1755 -0.0873035 0 0.151832 -1.11048e-08
-3.1755 -0.0873035 0.131491 -0.0759161 -7.76411e-09
-3.1755 -0.0873035 0.131491 0.0759161 3.34058e-09
-3.1755 -0.0873035 -0.131491 -0.0759161 -3.72647e-08
-3.1755 -0.0873035 -0.131491 0.0759161 -2.616e-08
-3.1755 -0.0873035 0 -0.151832 -2.61308e-08
-3.1755 0.261911 0.131491 -0.0759161 1.44453e-08
-3.1755 0.261911 0 0.151832 -2.6748e-08
-3.1755 0.261911 0.131491 0.0759161 -1.16854e-08
-3.1755 0.261911 -0.131491 -0.0759161 -1.50552e-08
-3.1755 0.261911 0 -0.151832 1.11048e-08
-3.1755 0.261911 -0.131491 0.0759161 -4.1186e-08
-3.1755 0.611125 0.131491 -0.0759161 1.50626e-08
