# x y adNum
-0.140168 -0.0855521 6
-0.14659 -0.434987 6
-0.446328 -0.260477 6

0.162776 0.0914187 6
-0.140168 -0.0855521 6
-0.136145 0.263216 6

-0.140168 -0.0855521 6
0.162776 0.0914187 6
0.158304 -0.263398 6

-0.439314 0.781397 6
-0.437876 0.434492 6
-0.741622 0.60741 6

-0.136145 0.263216 6
-0.140168 -0.0855521 6
-0.441848 0.0861398 6

-0.136145 0.263216 6
-0.437876 0.434492 6
-0.132175 0.610111 6

-0.140168 -0.0855521 6
0.158304 -0.263398 6
-0.14659 -0.434987 6

0.151989 -0.611116 6
0.158304 -0.263398 6
0.461186 -0.436127 6

0.158304 -0.263398 6
0.162776 0.0914187 6
0.454491 -0.0872159 6

0.162776 0.0914187 6
0.17125 0.439319 6
0.471147 0.263828 6

0.162776 0.0914187 6
-0.136145 0.263216 6
0.17125 0.439319 6

-0.441848 0.0861398 6
-0.749346 -0.0890946 6
-0.742368 0.259399 6

-0.441848 0.0861398 6
-0.140168 -0.0855521 6
-0.446328 -0.260477 6

-0.444735 -0.611187 6
-0.14659 -0.434987 6
-0.141404 -0.788582 6

0.454491 -0.0872159 6
0.765992 0.0882497 6
0.762246 -0.255966 6

0.454491 -0.0872159 6
0.162776 0.0914187 6
0.471147 0.263828 6

0.473776 0.614852 6
0.17125 0.439319 6
0.169803 0.787464 6

-0.136145 0.263216 6
-0.441848 0.0861398 6
-0.437876 0.434492 6

-0.741622 0.60741 6
-0.742368 0.259399 6
-1.04511 0.434784 6

0.17125 0.439319 6
-0.136145 0.263216 6
-0.132175 0.610111 6

-0.441848 0.0861398 6
-0.446328 -0.260477 6
-0.749346 -0.0890946 6

-0.14659 -0.434987 6
0.158304 -0.263398 6
0.151989 -0.611116 6

0.158304 -0.263398 6
0.454491 -0.0872159 6
0.461186 -0.436127 6

0.471147 0.263828 6
0.473776 0.614852 6
0.773912 0.439152 6

0.17125 0.439319 6
-0.132175 0.610111 6
0.169803 0.787464 6

-0.446328 -0.260477 6
-0.444735 -0.611187 6
-0.748674 -0.434981 6

-0.446328 -0.260477 6
-0.14659 -0.434987 6
-0.444735 -0.611187 6

0.151989 -0.611116 6
0.465574 -0.779378 6
0.169493 -0.958689 6

0.465574 -0.779378 6
0.461186 -0.436127 6
0.768828 -0.60362 6

0.454491 -0.0872159 6
0.471147 0.263828 6
0.765992 0.0882497 6

0.471147 0.263828 6
0.17125 0.439319 6
