# x y adNum
0.454002 -0.0873035 6
0.75643 0.0873035 6
0.75643 -0.261911 6

0.151574 0.0873035 6
-0.150855 -0.0873035 6
-0.150855 0.261911 6

-0.150855 -0.0873035 6
0.151574 0.0873035 6
0.151574 -0.261911 6

0.454002 -0.0873035 6
0.151574 0.0873035 6
0.454002 0.261911 6

-0.150855 0.261911 6
-0.150855 -0.0873035 6
-0.453283 0.0873035 6

-0.150855 0.261911 6
-0.453283 0.436518 6
-0.150855 0.611125 6

-0.150855 -0.0873035 6
-0.150855 -0.436518 6
-0.453283 -0.261911 6

-0.150855 -0.0873035 6
0.151574 -0.261911 6
-0.150855 -0.436518 6

0.151574 -0.611125 6
0.151574 -0.261911 6
0.454002 -0.436518 6

0.151574 0.0873035 6
-0.150855 0.261911 6
0.151574 0.436518 6

-0.453283 -0.611125 6
-0.150855 -0.436518 6
-0.150855 -0.785732 6

0.151574 -0.261911 6
0.151574 0.0873035 6
0.454002 -0.0873035 6

-0.453283 -0.261911 6
-0.453283 -0.611125 6
-0.755711 -0.436518 6

-0.453283 0.0873035 6
-0.150855 -0.0873035 6
-0.453283 -0.261911 6

0.151574 0.0873035 6
0.151574 0.436518 6
0.454002 0.261911 6

0.454002 0.261911 6
0.151574 0.436518 6
0.454002 0.611125 6

-0.150855 0.261911 6
-0.453283 0.0873035 6
-0.453283 0.436518 6

-0.453283 0.0873035 6
-0.755711 -0.0873035 6
-0.755711 0.261911 6

0.454002 0.611125 6
0.151574 0.436518 6
0.151574 0.785732 6

0.151574 0.436518 6
-0.150855 0.261911 6
-0.150855 0.611125 6

0.454002 0.611125 6
0.454002 0.960339 6
0.75643 0.785732 6

-0.150855 -0.436518 6
0.151574 -0.261911 6
0.151574 -0.611125 6

0.151574 -0.261911 6
0.454002 -0.0873035 6
0.454002 -0.436518 6

-0.150855 0.611125 6
-0.453283 0.785732 6
-0.150855 0.960339 6

-0.453283 0.785732 6
-0.453283 0.436518 6
-0.755711 0.611125 6

-0.453283 0.0873035 6
-0.453283 -0.261911 6
-0.755711 -0.0873035 6

-0.453283 -0.261911 6
-0.150855 -0.436518 6
-0.453283 -0.611125 6

-0.150855 -0.436518 6
0.151574 -0.611125 6
-0.150855 -0.785732 6

0.454002 -0.785732 6
0.454002 -0.436518 6
0.75643 -0.611125 6

0.75643 0.0873035 6
0.454002 0.261911 6
0.75643 0.436518 6

0.454002 -0.0873035 6
0.454002 0.261911 6
0.75643 0.0873035 6

0.75643 -0.261911 6
1.05886 -0.0873035 6
1.05886 -0.436518 6

-1.05814 0.0873035 6
-0.755711 -0.0873035 6
-1.05814 -0.261911 6

-0.453283 0.436518 6
-0.453283 0.0873035 6
-0.755711 0.261911 6

-0.453283 -0.611125 6
-0.453283 -0.960339 6
-0.755711 -0.785732 6

0.151574 -0.611125 6
0.454002 -0.785732 6
0.151574 -0.960339 6

1.05886 -0.0873035 6
0.75643 0.0873035 6
1.05886 0.261911 6

0.151574 0.436518 6
-0.150855 0.611125 6
0.151574 0.785732 6

-0.453283 -0.960339 6
-0.150855 -0.785732 6
-0.150855 -1.13495 6

0.454002 -0.436518 6
0.454002 -0.0873035 6
0.75643 -0.261911 6

0.75643 0.436518 6
0.454002 0.611125 6
0.75643 0.785732 6

-0.755711 -0.0873035 6
-0.453283 -0.261911 6
-0.755711 -0.436518 6

0.454002 0.261911 6
0.454002 0.611125 6
0.75643 0.436518 6

0.454002 0.960339 6
0.151574 0.785732 6
0.151574 1.13495 6

-0.150855 0.611125 6
-0.453283 0.436518 6
-0.453283 0.785732 6

-0.755711 0.261911 6
-1.05814 0.0873035 6
-1.05814 0.436518 6

-0.755711 -0.436518 6
-0.755711 -0.785732 6
-1.05814 -0.611125 6

0.151574 -0.611125 6
0.454002 -0.436518 6
0.454002 -0.785732 6

-0.453283 0.785732 6
-0.755711 0.960339 6
-0.453283 1.13495 6

-0.453283 0.436518 6
-0.755711 0.261911 6
-0.755711 0.611125 6

1.05886 0.261911 6
0.75643 0.436518 6
1.05886 0.611125 6

0.151574 0.785732 6
-0.150855 0.611125 6
-0.150855 0.960339 6

-0.150855 -0.785732 6
0.151574 -0.611125 6
0.151574 -0.960339 6

0.454002 -1.13495 6
0.454002 -0.785732 6
0.75643 -0.960339 6

0.454002 -0.436518 6
0.75643 -0.261911 6
0.75643 -0.611125 6

0.454002 0.611125 6
0.151574 0.785732 6
0.454002 0.960339 6

-0.755711 0.611125 6
-0.755711 0.261911 6
-1.05814 0.436518 6

-0.755711 0.261911 6
-0.755711 -0.0873035 6
-1.05814 0.0873035 6

-0.453283 -0.611125 6
-0.150855 -0.785732 6
-0.453283 -0.960339 6

0.151574 -0.960339 6
0.454002 -1.13495 6
0.151574 -1.30955 6

0.75643 -0.960339 6
0.75643 -0.611125 6
1.05886 -0.785732 6

0.151574 0.785732 6
-0.150855 0.960339 6
0.151574 1.13495 6

0.151574 1.13495 6
-0.150855 0.960339 6
-0.150855 1.30955 6

0.75643 -0.261911 6
0.75643 0.0873035 6
1.05886 -0.0873035 6

