# x y xvec_nb yvec_nb regE(nb)-regE(xy)
-3.77964 -3.23023 0.138658 0.0814369 -0.11688
-3.77964 -3.23023 -0.124745 0.0717153 0.114884
-3.77964 -3.23023 0 0.151832 0.0362653
-3.77964 -3.23023 0.141 -0.0716301 -0.0179808
-3.77964 -3.23023 0.0297121 -0.157408 -0.000293385
-3.77964 -3.23023 -0.109589 -0.0887337 0.0800386
-3.77964 -2.88102 0.131491 0.0759161 -0.140741
-3.77964 -2.88102 -0.103679 0.0898539 0.0547999
-3.77964 -2.88102 0 -0.151832 -0.0362653
-3.77964 -2.88102 0.0357105 0.165783 0.0307896
-3.77964 -2.88102 0.138658 -0.0703954 -0.156273
-3.77964 -2.88102 -0.124745 -0.0801169 0.0743607
-3.77964 0.261911 0.193543 -0.0571266 0.0168083
-3.77964 0.261911 0.028444 0.139473 -0.128572
-3.77964 0.261911 0.157056 0.0674648 -0.0872665
-3.77964 0.261911 -0.107032 -0.0834941 0.120638
-3.77964 0.261911 0.0556706 -0.124059 0.0258657
-3.77964 0.261911 -0.131491 0.0759161 0.0210169
-3.47721 -2.70641 0.179423 0.0650615 -0.0359449
-3.47721 -2.70641 -0.0957801 0.0898667 0.202458
-3.47721 -2.70641 0.00716705 -0.146311 -0.0200151
-3.47721 -2.70641 0.0685526 0.141 -0.0139376
-3.47721 -2.70641 0.13946 -0.0707714 -0.119815
-3.47721 -2.70641 -0.131491 -0.0759161 0.140741
-3.47721 -1.30955 0.0617123 0.115367 0.0802629
-3.47721 -1.30955 0.184494 -0.0677304 -0.213003
-3.47721 -1.30955 0.189324 0.0672127 -0.118094
-3.47721 -1.30955 -0.107674 0.072931 0.30276
-3.47721 -1.30955 -0.0826421 -0.117047 -0.0600701
-3.47721 -1.30955 0.0725775 -0.140342 -0.244931
-3.17478 -3.23023 0.131491 0.0759161 -0.127238
-3.17478 -3.23023 -0.124324 0.0814369 -0.0881204
-3.17478 -3.23023 0.0330342 -0.137791 0.0548859
-3.17478 -3.23023 0.00796919 0.156977 -0.183882
-3.17478 -3.23023 0.161695 -0.0587092 0.0340269
-3.17478 -3.23023 -0.121981 -0.0716301 0.0201792
-3.17478 -0.785732 0 0.151832 0.0801181
-3.17478 -0.785732 0.164879 -0.069398 -0.214919
-3.17478 -0.785732 -0.114842 0.076783 0.417145
-3.17478 -0.785732 0.142124 0.0682287 -0.29761
-3.17478 -0.785732 -0.0697783 -0.112381 0.136392
-3.17478 -0.785732 0.057833 -0.160536 -0.094846
-3.17478 -0.436518 0.0662389 0.142931 -0.0611189
-3.17478 -0.436518 0.142124 -0.0836036 -0.358321
