# x y xvec_nb yvec_nb regE(nb)-regE(xy)
-3.17526 -3.23009 0.00156716 0.152743 -0.0208403
-3.17526 -3.23009 0.135959 -0.073817 0.00107975
-3.17526 -3.23009 -0.130221 -0.0749746 0.00598551
-3.17488 -0.785852 -7.36366e-08 0.151904 0.00697743
-3.17488 -0.785852 0.134761 -0.0756366 -0.0432454
-3.17488 -0.785852 0.133343 0.0741597 -0.044462
-3.17488 -0.785852 -0.125566 -0.0783308 0.0366547
-3.17488 -0.785852 0.00589205 -0.153926 -0.0278815
-3.17488 -0.785852 -0.128865 0.0767404 0.0569737
-3.17488 -0.436472 0.00842267 0.152144 -0.0099695
-3.17488 -0.436472 0.133343 -0.0777446 -0.0508176
-3.17488 -0.436472 0.136418 0.0718485 -0.0376682
-3.17488 -0.436472 -0.128865 -0.075164 0.0501747
-3.17488 -0.436472 -0.1253 0.0802288 0.0286245
-3.17488 -0.436472 7.36366e-08 -0.151904 -0.00697743
-3.17507 0.960282 0.133264 -0.0769085 -0.0137249
-3.17507 0.960282 0.0074282 0.153342 0.00816063
-3.17507 0.960282 0.133873 0.0751087 -0.00108186
-3.17507 0.960282 -0.12718 -0.0782441 0.00767835
-3.17507 0.960282 -0.125779 0.0778954 0.0161229
-3.17507 0.960282 0.00524136 -0.153374 -0.00942563
-2.87287 -3.05556 -0.129906 0.0768578 -0.00243655
-2.87287 -3.05556 0.134218 0.0753009 0.00216247
-2.87287 -3.05556 0.00458479 0.151207 0.00283829
-2.87287 -3.05556 0.00448625 -0.149702 0.019915
-2.87287 -3.05556 -0.131473 -0.0758848 0.0185479
-2.87287 -3.05556 0.134774 -0.0752946 0.010791
-2.57032 0.960283 0.132982 -0.0754761 -0.00399814
-2.57032 0.960283 0.00595854 0.150433 0.00377874
-2.57032 0.960283 -0.129672 -0.076909 -0.00816008
-2.57032 0.960283 0.136162 0.0738662 -0.00689065
-2.57032 0.960283 0.00396621 -0.152334 -0.00805734
-2.57032 0.960283 -0.129062 0.0751082 0.00479118
-2.57006 3.0558 0.135341 0.076701 -0.0237545
-2.57006 3.0558 0.00957595 -0.150271 0.00821322
-2.57006 3.0558 0.138043 -0.0713639 -0.0130343
-2.57006 3.0558 -0.127191 0.0790832 0.0151964
-2.57006 3.0558 0.0057015 0.152625 -0.012347
-2.57006 3.0558 -0.126362 -0.0761419 0.0266485
-1.96531 -2.88099 -0.128087 0.0765888 0.00704039
-1.96531 -2.88099 0.136364 0.0744242 -0.0108606
-1.96531 -2.88099 0.00710176 0.15097 -0.00372619
-1.96531 -2.88099 0.135769 -0.0740094 -0.0104001
-1.96531 -2.88099 0.00566275 -0.150731 -0.00183624
-1.96531 -2.88099 -0.128928 -0.0766331 0.00947742
-1.96542 0.611083 0.13443 -0.0752843 -0.00787899
-1.96542 0.611083 0.00503097 0.150328 0.00765196
-1.96542 0.611083 0.135336 0.0742363 -0.00204683
-1.96542 0.611083 -0.127938 -0.0775594 0.0109298
-1.96542 0.611083 0.00437826 -0.152242 0.000249706
-1.96542 0.611083 -0.130017 0.0763502 0.00667952
-1.66286 1.83339 0.00601053 -0.15326 -0.00138487
-1.66286 1.83339 0.134261 0.0754558 -0.012188
-1.66286 1.83339 0.134064 -0.0753372 -0.0106483
-1.66286 1.83339 -0.125174 0.0788221 0.017122
-1.66286 1.83339 0.00734364 0.153787 0.000631234
-1.66286 1.83339 -0.12636 -0.078162 0.0142363
-1.05815 -0.261931 0.00413104 0.151763 -0.00226959
-1.05815 -0.261931 0.134369 -0.0751832 -0.00818093
-1.05815 -0.261931 0.134048 0.0750905 -0.00733894
-1.05815 -0.261931 -0.127366 -0.0779693 0.00713138
-1.05815 -0.261931 -0.128574 0.0766095 0.00755216
-1.05815 -0.261931 0.00580067 -0.152577 -0.0024746
-0.453345 2.1826 0.00358568 -0.151803 -0.00362583
-0.453345 2.1826 0.132818 0.0755994 -0.00114909
-0.453345 2.1826 0.133485 -0.076289 -0.0074724
-0.453345 2.1826 -0.128216 0.0774275 0.00386324
-0.453345 2.1826 -0.12925 -0.0762246 0.00330748
-0.453345 2.1826 0.00451362 0.152795 0.00286056
-0.150892 1.30957 0.00422813 -0.153234 0.00730137
-0.150892 1.30957 0.131518 -0.0758952 -0.0166532
-0.150892 1.30957 -0.128921 0.0767099 0.00314408
-0.150892 1.30957 0.00435842 0.151289 -0.00919797
-0.150892 1.30957 0.13527 0.0743472 -0.0228079
-0.150892 1.30957 -0.128241 -0.0773086 0.00233578
0.151605 -0.611113 0.00267108 0.151198 0.0102723
0.151605 -0.611113 -0.129744 0.0765638 0.0105659
0.151605 -0.611113 0.136015 -0.0734128 -0.0126615
0.151605 -0.611113 -0.127689 -0.0772116 0.00648323
0.151605 -0.611113 0.134277 0.0759489 -0.0131547
0.151605 -0.611113 0.00704249 -0.151253 0.000203294
0.1516 1.13502 0.136228 -0.0739247 -0.00837038
0.1516 1.13502 0.0072363 -0.151077 0.0107337
0.1516 1.13502 -0.12729 -0.0773384 0.0244923
0.1516 1.13502 0.00375187 0.150242 -0.00659932
0.1516 1.13502 0.134771 0.0752987 -0.0117993
0.1516 1.13502 -0.131518 0.0758952 0.0166532
0.151371 2.18252 0.13154 -0.0758933 -0.0259059
0.151371 2.18252 0.00333625 -0.153056 -0.0156935
0.151371 2.18252 0.00283858 0.152245 0.00307945
0.151371 2.18252 -0.129436 -0.0762556 -0.012918
0.151371 2.18252 -0.130102 0.0756328 -0.00642835
0.151371 2.18252 0.131563 0.07589 -0.0135728
0.454069 -0.0872671 -0.128835 -0.0765613 0.0157449
0.454069 -0.0872671 0.135289 0.0759321 -0.0118508
0.454069 -0.0872671 -0.126864 0.0776553 0.011807
0.454069 -0.0872671 0.00277144 -0.15181 -0.00805541
0.454069 -0.0872671 0.00694572 0.152571 -0.00453805
0.454069 -0.0872671 0.133765 -0.0737315 -0.0127362
0.453914 2.00797 0.133882 -0.0761264 -0.00493091
0.453914 2.00797 -0.128204 -0.0771625 0.0102359
0.453914 2.00797 2.28079e-05 0.151783 0.012338
0.453914 2.00797 0.00382415 -0.152535 -0.00427545
0.453914 2.00797 0.132439 0.0739871 -0.00507783
0.453914 2.00797 -0.13154 0.0758933 0.0259059
0.453967 2.35707 0.132416 -0.0777962 -0.0172097
0.453967 2.35707 -0.131563 -0.07589 0.0135728
0.453967 2.35707 0.00604391 0.150739 0.0114345
0.453967 2.35707 -2.28079e-05 -0.151783 -0.012338
0.453967 2.35707 0.135433 0.072178 -0.00228601
0.453967 2.35707 -0.128725 0.0763555 0.0169068
1.96621 2.88087 -0.128023 -0.079733 0.00570514
1.96621 2.88087 0.135052 -0.0761857 -0.0182627
1.96621 2.88087 0.00513197 -0.152324 -0.00977315
1.96621 2.88087 0.0062595 0.150278 0.0103661
1.96621 2.88087 0.135984 0.0727146 -0.00737953
1.96621 2.88087 -0.128381 0.0744327 0.0192292
2.26877 -0.785596 -0.127181 0.0791888 0.0133196
2.26877 -0.785596 0.00829647 -0.149761 0.00967971
2.26877 -0.785596 0.13639 0.0754447 -0.0213754
2.26877 -0.785596 -0.127616 -0.0752344 0.0205867
2.26877 -0.785596 0.00703554 0.151772 -0.00824387
2.26877 -0.785596 0.137813 -0.0724079 -0.013723
2.57122 -3.05558 -0.126612 -0.0789864 0.0229539
2.57122 -3.05558 0.00770633 0.151771 -0.00820732
2.57122 -3.05558 0.134586 -0.0730995 -0.015539
2.57122 -3.05558 -0.126493 0.0763146 0.0277883
2.57122 -3.05558 0.00689746 -0.152573 0.0011026
2.57122 -3.05558 0.136981 0.0758408 -0.0276218
2.57123 -2.35724 -0.126349 -0.0767442 0.0223616
2.57123 -2.35724 0.00776094 0.152811 0.00484857
2.57123 -2.35724 -0.125799 0.0790031 0.0238713
2.57123 -2.35724 0.137249 -0.0754406 -0.031532
2.57123 -2.35724 0.00770449 -0.151856 -0.0146985
2.57123 -2.35724 0.134798 0.0727588 -0.0128169
2.57116 0.436571 -0.126115 0.0783493 0.0144191
2.57116 0.436571 0.00712621 -0.151576 0.0026228
2.57116 0.436571 0.13624 0.0764018 -0.0134519
2.57116 0.436571 -0.127261 -0.0767016 0.019939
2.57116 0.436571 0.13547 -0.0730646 -0.0133761
2.57116 0.436571 0.00861057 0.152315 -0.00455107
2.87374 2.00797 -0.125667 -0.0785834 0.0257044
2.87374 2.00797 0.00780157 0.150469 -0.00155087
2.87374 2.00797 0.0102284 -0.151124 -0.00042377
2.87374 2.00797 0.138098 -0.0724184 -0.0254963
2.87374 2.00797 -0.127208 0.0767771 0.0256066
2.87374 2.00797 0.137468 0.0752634 -0.0262923
3.17593 -3.40479 -0.126494 -0.0766502 0.0291867
3.17593 -3.40479 0.00579799 0.152523 -0.002454
3.17593 -3.40479 0.135005 -0.0765034 -0.00961475
3.17593 -3.40479 -0.12833 0.0787301 0.0081093
3.17593 -3.40479 0.00650288 -0.152435 0.00850547
3.17593 -3.40479 0.133764 0.0741856 -0.00903132
3.1759 -2.00814 -0.128101 -0.079023 -0.00656338
3.1759 -2.00814 -0.125722 0.0772786 0.0210976
3.1759 -2.00814 0.136953 -0.0732067 -0.0336226
3.1759 -2.00814 0.00573566 0.154254 0.0239102
3.1759 -2.00814 0.00715259 -0.151153 -0.0213935
3.1759 -2.00814 0.13153 0.0759044 -0.0180755
3.17612 2.88091 -0.126074 -0.0788132 0.0214406
3.17612 2.88091 0.136566 -0.0746154 -0.0239635
3.17612 2.88091 0.00840031 -0.152361 -0.0088259
3.17612 2.88091 0.00642222 0.151295 0.00460247
3.17612 2.88091 -0.127428 0.0758471 0.030612
3.17612 2.88091 0.13597 0.0740703 -0.0209545
3.47842 -1.83356 -0.125795 0.0783492 0.0434264
3.47842 -1.83356 -0.13153 -0.0759044 0.0180755
3.47842 -1.83356 0.137669 0.0706186 -0.00546918
3.47842 -1.83356 0.00884342 0.150708 0.0212146
3.47842 -1.83356 0.00542294 -0.149111 -0.0165964
3.47842 -1.83356 0.137838 -0.0758407 -0.017615
3.78069 0.436665 -0.126128 0.0792789 -0.00272508
3.78069 0.436665 0.00315203 -0.152461 0.0141929
3.78069 0.436665 0.135782 0.0739594 -0.0310968
3.78069 0.436665 -0.129016 -0.075256 0.00874911
3.78069 0.436665 0.131537 -0.0759175 -0.0215471
3.78069 0.436665 0.00817541 0.152731 -0.0234301
-3.45093 1.83893 0.13111 -0.0766484 0.00128411
-3.45093 1.83893 0.131636 0.0750747 -0.000244667
-3.45093 1.83893 -0.132365 -0.0753333 -0.000980045
-3.45093 1.83893 -0.000848713 0.151261 -0.00193846
-3.45093 1.83893 -0.00174381 -0.151577 0.00524012
-3.45093 1.83893 -0.132243 0.075831 -0.00284474
-3.45288 2.18683 0.13156 0.0750649 0.00381933
-3.45288 2.18683 0.132485 -0.0761861 0.001676
-3.45288 2.18683 -0.133341 0.0756595 -0.00334877
-3.45288 2.18683 0.000848713 -0.151261 0.00193846
-3.45288 2.18683 -0.00191507 0.150855 0.00381193
-3.45288 2.18683 -0.131395 -0.0754297 -0.000926968
-3.45729 2.53379 0.130247 0.0752892 0.00904428
-3.45729 2.53379 0.00191507 -0.150855 -0.00381193
-3.45729 2.53379 -0.132415 0.0756385 -0.00817461
-3.45729 2.53379 0.133475 -0.0757906 2.22245e-05
-3.45729 2.53379 -0.00137718 0.152025 -0.00277613
-3.45729 2.53379 -0.131426 -0.075196 -0.00718874
-3.46045 2.88345 0.130402 0.0763552 0.00575972
-3.46045 2.88345 0.00137718 -0.152025 0.00277613
-3.46045 2.88345 0.131624 -0.0767356 0.0117006
-3.46045 2.88345 -0.132422 0.0749422 -0.00678679
-3.46045 2.88345 -0.00162654 0.15182 -0.000661613
-3.46045 2.88345 -0.131038 -0.0763863 -0.00543613
-3.46419 3.23264 0.129848 0.0769384 0.00507955
-3.46419 3.23264 0.00162654 -0.15182 0.000661613
-3.46419 3.23264 0.132028 -0.0754648 0.00638384
-3.46419 3.23264 -0.133455 0.0741115 -0.00242388
-3.46419 3.23264 -0.130795 -0.0768779 -0.00614445
-3.46419 3.23264 -0.00459643 0.151788 -0.00150282
-3.76433 -1.49826 -0.00268948 0.156182 0.0328841
-3.76433 -1.49826 0.135791 -0.0703522 -0.0339525
-3.76433 -1.49826 0.124829 0.081925 -0.0146415
-3.76433 -1.49826 -0.132068 -0.075161 -0.0182863
-3.76433 -1.49826 -0.129807 0.0777162 0.00833692
-3.76433 -1.49826 0.00385513 -0.148857 -0.0209113
-3.17165 -2.87878 0.134491 0.0743489 0.00518722
-3.17165 -2.87878 -0.132978 0.0749584 0.0101209
-3.17165 -2.87878 0.00407027 0.14967 -0.00261009
-3.17165 -2.87878 -0.00156716 -0.152743 0.0208403
-3.17165 -2.87878 0.129906 -0.0768578 0.00243655
-3.17165 -2.87878 -0.131906 -0.075824 0.0113895
-3.16229 -2.53454 0.133872 0.0764584 0.0104848
-3.16229 -2.53454 -0.127548 0.077247 0.0124429
-3.16229 -2.53454 0.00541997 0.152596 0.0120842
-3.16229 -2.53454 -0.00407027 -0.14967 0.00261009
-3.16229 -2.53454 0.13042 -0.0753215 0.00788758
-3.16229 -2.53454 -0.137048 -0.074712 0.0124015
-3.14983 -2.18357 0.13136 0.0766782 -0.00137797
-3.14983 -2.18357 -0.130332 0.0760734 0.00237571
-3.14983 -2.18357 0.000782826 0.152952 -0.00230833
-3.14983 -2.18357 -0.00541997 -0.152596 -0.0120842
-3.14983 -2.18357 0.128452 -0.0761378 -0.00153198
-3.14983 -2.18357 -0.132968 -0.0753493 6.71933e-05
-3.14803 -1.83178 -0.00497492 0.152739 -0.0176161
-3.14803 -1.83178 0.128872 0.0766273 -0.00854484
