# x y shiftx shifty (regularE-shiftedE)/(shiftlength)
-3.77964 -3.23023 0.127184 0.0789181 -0.0743049
-3.77964 -3.23023 0 0.139686 0.240434
-3.77964 -3.23023 0.133233 -0.0552467 0.0415041
-3.77964 -3.23023 -0.0538105 -0.105228 1.00308
-3.77964 -3.23023 -0.119544 0.0341684 0.964069
-3.77964 -3.23023 0.0939562 -0.162267 0.372997
-3.77964 -2.88102 -0.0735684 0.0971505 0.874448
-3.77964 -2.88102 0.120971 0.0698428 0.600467
-3.77964 -2.88102 0.127184 -0.0607675 0.366723
-3.77964 -2.88102 0.0469382 0.165112 0.804059
-3.77964 -2.88102 -0.119544 -0.105517 0.224925
-3.77964 -2.88102 -0.16798 0.00624874 0.51216
-3.77964 -2.88102 0 -0.139686 0.180146
-3.77964 0.261911 0.0613934 0.117192 -0.050889
-3.77964 0.261911 0.108084 -0.0851261 0.778749
-3.77964 0.261911 -0.0452024 0.181467 -0.0616599
-3.77964 0.261911 0.167497 0.0289695 0.238809
-3.77964 0.261911 -0.120971 0.0698428 0.192561
-3.77964 0.261911 -0.168737 -0.0382521 0.673305
-3.77964 0.261911 -0.0351135 -0.111696 1.25286
-3.47721 -2.70641 0.162941 0.0602096 -0.147187
-3.47721 -2.70641 -0.0740332 0.0952692 0.986023
-3.47721 -2.70641 0.0611955 0.135954 0.264381
-3.47721 -2.70641 0.131638 -0.062837 -0.0428577
-3.47721 -2.70641 0.00621281 -0.13061 0.513227
-3.47721 -2.70641 -0.120971 -0.0698428 0.904618
-3.47721 -1.30955 0.0309441 0.122741 0.790521
-3.47721 -1.30955 0.139436 -0.0598145 -0.126702
-3.47721 -1.30955 0.154718 0.0648026 0.195127
-3.47721 -1.30955 -0.0888083 -0.0815539 0.692606
-3.47721 -1.30955 -0.0946833 0.105918 0.96775
-3.47721 -1.30955 0.0545128 -0.146271 0.0282447
-3.47721 -1.30955 -0.184794 0.0141422 0.890179
-3.17478 -3.23023 0.120971 0.0698428 -0.0416253
-3.17478 -3.23023 -0.114759 0.0789181 0.694885
-3.17478 -3.23023 0.0106672 0.146692 0.127573
-3.17478 -3.23023 0.0457716 -0.118096 0.605456
-3.17478 -3.23023 0.169554 -0.0450892 0.120369
