# x y xvec_nb yvec_nb regE(nb)-regE(xy)
-3.77964 -3.23023 0.140365 0.0851073 -0.0147942
-3.77964 -3.23023 -0.123632 0.0392051 0.00283372
-3.77964 -3.23023 0 0.151832 0.0725128
-3.77964 -3.23023 0.0393633 -0.153468 0.135295
-3.77964 -3.23023 0.142479 -0.0647597 0.110673
-3.77964 -3.23023 -0.0941925 -0.128986 -0.0823783
-3.77964 -2.88102 0.131491 0.0759161 -0.0989232
-3.77964 -2.88102 -0.118081 0.0607962 0.0484135
-3.77964 -2.88102 0 -0.151832 -0.0725128
-3.77964 -2.88102 0.0120969 0.153791 0.0557096
-3.77964 -2.88102 0.140365 -0.066725 -0.0864657
-3.77964 -2.88102 -0.123632 -0.112627 -0.063634
-3.77964 0.261911 0.0185393 0.149259 -0.187773
-3.77964 0.261911 0.144219 0.0711244 -0.176635
-3.77964 0.261911 -0.100279 -0.0836506 0.144613
-3.77964 0.261911 -0.131491 0.0759161 -0.018397
-3.77964 0.261911 0.0936349 -0.0963896 -0.124883
-3.47721 -2.70641 -0.119394 0.0778753 0.165658
-3.47721 -2.70641 0.149508 0.102949 -0.135509
-3.47721 -2.70641 0.0171315 0.147749 0.0200969
-3.47721 -2.70641 0.00887414 -0.142641 0.0110658
-3.47721 -2.70641 0.137744 -0.0656177 -0.170488
-3.47721 -2.70641 -0.131491 -0.0759161 0.0989232
-3.47721 -1.30955 0.0519887 0.119713 0.102101
-3.47721 -1.30955 0.164418 -0.0592768 -0.280028
-3.47721 -1.30955 -0.0976697 -0.105499 -0.124193
-3.47721 -1.30955 0.188502 0.077753 -0.0948848
-3.47721 -1.30955 -0.119113 0.0613578 0.19796
-3.47721 -1.30955 0.0529141 -0.145314 -0.224911
-3.17478 -3.23023 0.0105754 -0.152506 0.0528981
-3.17478 -3.23023 -0.122616 0.0851073 -0.00526304
-3.17478 -3.23023 0.131491 0.0759161 -0.33115
-3.17478 -3.23023 0.00625297 0.162131 -0.174909
-3.17478 -3.23023 0.133959 -0.0786145 -0.0298136
-3.17478 -3.23023 -0.120503 -0.0647597 0.138623
-3.17478 -0.785732 0 0.151832 -0.0265941
-3.17478 -0.785732 0.139094 0.0779309 -0.252199
-3.17478 -0.785732 0.165802 -0.058523 -0.154897
-3.17478 -0.785732 -0.0795019 -0.108036 0.177133
-3.17478 -0.785732 -0.118479 0.0787895 0.291504
-3.17478 -0.785732 0.0570111 -0.149995 -0.0555484
-3.17478 -0.436518 0.08722 0.148487 0.0489225
-3.17478 -0.436518 0.184823 0.053959 -0.0414088
-3.17478 -0.436518 0.139094 -0.0739013 -0.229654
-3.17478 -0.436518 -0.118479 -0.0730427 0.327007
-3.17478 -0.436518 -0.0475186 0.129989 0.247936
-3.17478 -0.436518 0 -0.151832 0.0265941
-3.17478 -0.436518 -0.172901 0.0518911 0.176759
-3.17478 0.960339 0.14091 -0.0804897 -0.056429
-3.17478 0.960339 0.00602418 0.149024 0.0141681
-3.17478 0.960339 0.133396 0.0687417 0.0724533
