# x y shiftx shifty (regularE-shiftedE)/(shiftlength)
-3.77964 -3.23023 0.138658 0.0814369 -0.466261
-3.77964 -3.23023 0 0.151832 0.0508306
-3.77964 -3.23023 0.142274 -0.0702053 -0.540893
-3.77964 -3.23023 -0.122168 0.0660624 0.665288
-3.77964 -3.23023 0.0314523 -0.157326 -0.0936844
-3.77964 -3.23023 -0.106647 -0.0914657 0.561776
-3.77964 -2.88102 0.131491 0.0759161 -0.199264
-3.77964 -2.88102 0.138658 -0.0703954 -0.161888
-3.77964 -2.88102 -0.077751 0.111258 0.290366
-3.77964 -2.88102 0.051229 0.182356 0.014742
-3.77964 -2.88102 -0.122168 -0.0857699 0.423825
-3.77964 -2.88102 0 -0.151832 0.132452
-3.77964 -2.88102 -0.198792 0.0181005 0.415227
-3.77964 0.261911 0.0374672 0.139138 -0.0438175
-3.77964 0.261911 0.115686 -0.0891573 0.154316
-3.77964 0.261911 0.155282 0.0539101 -0.0509618
-3.77964 0.261911 -0.0985602 -0.0918924 0.353114
-3.77964 0.261911 -0.00103925 -0.187613 0.316798
-3.77964 0.261911 -0.131491 0.0759161 0.131106
-3.47721 -2.70641 0.104268 0.105823 -0.0662636
-3.47721 -2.70641 -0.0802615 0.10644 0.447988
-3.47721 -2.70641 0.00716705 -0.146311 -0.0881429
-3.47721 -2.70641 0.140133 -0.0671735 -0.318968
-3.47721 -2.70641 -0.131491 -0.0759161 0.295455
-3.47721 -1.30955 0.153791 0.0350471 -0.361666
-3.47721 -1.30955 0.0400734 0.131359 0.404322
-3.47721 -1.30955 -0.147233 -0.0935132 0.175407
-3.47721 -1.30955 0.123488 -0.113842 -0.739791
-3.47721 -1.30955 -0.0303021 -0.148836 -0.366241
-3.47721 -1.30955 -0.120877 0.0525653 0.695477
-3.17478 -3.23023 0.131491 0.0759161 -0.269184
-3.17478 -3.23023 -0.124324 0.0814369 0.165471
-3.17478 -3.23023 0.00864286 0.160575 -0.275225
-3.17478 -3.23023 0.0544141 -0.129923 0.345358
-3.17478 -3.23023 0.178003 -0.0455635 -0.0276292
-3.17478 -3.23023 -0.120708 -0.0702053 0.561917
-3.17478 -0.785732 0 0.151832 0.138368
-3.17478 -0.785732 0.122643 -0.0999376 -0.537148
-3.17478 -0.785732 0.131787 0.0616706 -0.447016
-3.17478 -0.785732 -0.0914172 -0.096389 0.362257
-3.17478 -0.785732 -0.126906 0.0630951 0.608606
-3.17478 -0.785732 0.0223009 -0.192701 -0.152482
-3.17478 -0.436518 -0.00938923 0.149934 0.183621
-3.17478 -0.436518 0.117885 0.0965501 -0.302045
-3.17478 -0.436518 0.131787 -0.0901616 -0.479767
-3.17478 -0.436518 -0.126906 -0.0887371 0.302948
-3.17478 -0.436518 -0.133732 0.0606925 0.478332
-3.17478 -0.436518 0 -0.151832 -0.127111
-3.17478 0.960339 0.139437 -0.080418 -0.69331
-3.17478 0.960339 0.0809411 0.175955 0.0104488
-3.17478 0.960339 0.0502843 -0.182891 -0.346829
-3.17478 0.960339 -0.170505 0.00310365 0.714958
-3.17478 0.960339 0.149182 0.0681853 -0.45442
-3.17478 0.960339 -0.0580515 0.114009 0.596129
-3.17478 0.960339 -0.0785859 -0.109675 0.268328
-2.87235 -3.05562 0.201504 0.0640452 -0.00971182
-2.87235 -3.05562 -0.122848 0.0846588 -0.0680075
-2.87235 -3.05562 -0.0328434 0.196258 -0.192403
-2.87235 -3.05562 0.0754517 0.118227 -0.181331
-2.87235 -3.05562 0.0465121 -0.12148 0.478841
-2.87235 -3.05562 0.172435 -0.0728507 0.267747
-2.87235 -3.05562 -0.131491 -0.0759161 0.361641
-2.56992 0.960339 0.0705458 0.121154 -0.0131257
