# x y shiftx shifty (regularE-shiftedE)/(shiftlength)
-3.77964 -3.23023 0.127565 0.0749219 0.0584155
-3.77964 -3.23023 -0.114765 0.0659781 0.941803
-3.77964 -3.23023 0 0.139686 0.508162
-3.77964 -3.23023 0.12972 -0.0658997 0.0554578
-3.77964 -3.23023 0.0273351 -0.144815 0.393961
-3.77964 -3.23023 -0.100822 -0.081635 0.875779
-3.77964 -2.88102 0.120971 0.0698428 0.259788
-3.77964 -2.88102 -0.0953851 0.0826656 0.817433
-3.77964 -2.88102 0 -0.139686 0.437371
-3.77964 -2.88102 0.0328536 0.15252 0.478721
-3.77964 -2.88102 0.127565 -0.0647637 0.183474
-3.77964 -2.88102 -0.114765 -0.0737076 0.740763
-3.77964 0.261911 0.17806 -0.0525565 0.0961509
-3.77964 0.261911 0.0261684 0.128315 0.108658
-3.77964 0.261911 0.144492 0.0620676 -0.10591
-3.77964 0.261911 -0.098469 -0.0768146 1.12166
-3.77964 0.261911 0.0512169 -0.114135 0.689802
-3.77964 0.261911 -0.120971 0.0698428 0.649878
-3.47721 -2.70641 0.165069 0.0598566 -0.130774
-3.47721 -2.70641 -0.0881177 0.0826774 1.07214
-3.47721 -2.70641 0.00659369 -0.134607 0.43072
-3.47721 -2.70641 0.0630684 0.12972 0.245598
-3.47721 -2.70641 0.128303 -0.0651097 -0.0717187
-3.47721 -2.70641 -0.120971 -0.0698428 0.930117
-3.47721 -1.30955 0.0567753 0.106138 0.801846
-3.47721 -1.30955 0.169734 -0.062312 -0.547681
-3.47721 -1.30955 0.174178 0.0618357 -0.040372
-3.47721 -1.30955 -0.0990605 0.0670965 1.50467
-3.47721 -1.30955 -0.0760308 -0.107683 0.426077
-3.47721 -1.30955 0.0667713 -0.129114 -0.458642
-3.17478 -3.23023 0.120971 0.0698428 0.182185
-3.17478 -3.23023 -0.114378 0.0749219 0.548446
-3.17478 -3.23023 0.0303915 -0.126768 0.704313
-3.17478 -3.23023 0.00733165 0.144419 0.237576
-3.17478 -3.23023 0.14876 -0.0540125 0.355155
-3.17478 -3.23023 -0.112223 -0.0658997 0.83742
-3.17478 -0.785732 0 0.139686 0.627472
-3.17478 -0.785732 0.151688 -0.0638462 -0.442389
-3.17478 -0.785732 -0.105655 0.0706403 1.32077
-3.17478 -0.785732 0.130754 0.0627704 -0.339003
-3.17478 -0.785732 -0.064196 -0.103391 0.967013
-3.17478 -0.785732 0.0532063 -0.147693 0.131664
-3.17478 -0.436518 0.0609398 0.131496 0.205848
-3.17478 -0.436518 0.130754 -0.0769153 -0.452558
-3.17478 -0.436518 0.158518 0.0460421 -0.46863
-3.17478 -0.436518 -0.105655 -0.0690453 1.28329
-3.17478 -0.436518 0 -0.139686 0.441048
-3.17478 -0.436518 -0.073048 0.0993396 1.18623
-3.17478 0.960339 0.131536 -0.0744095 -0.117112
-3.17478 0.960339 0.134744 0.0650936 -0.0250624
-3.17478 0.960339 0.0448553 0.148225 0.43021
-3.17478 0.960339 -0.091705 -0.0850516 0.894571
-3.17478 0.960339 0.0303455 -0.151351 0.260872
-3.17478 0.960339 -0.0849876 0.0876823 1.04755
-2.87235 -3.05562 -0.11364 0.074576 0.491996
-2.87235 -3.05562 0.141382 0.0645705 0.236291
-2.87235 -3.05562 0.0277884 -0.123855 0.748369
-2.87235 -3.05562 0.0338994 0.1322 0.295772
-2.87235 -3.05562 0.144005 -0.0692142 0.438534
-2.87235 -3.05562 -0.120971 -0.0698428 0.704779
-2.56992 0.960339 0.043215 0.125218 0.424334
-2.56992 0.960339 0.131967 -0.0623835 0.0689838
-2.56992 0.960339 0.0269742 -0.138435 0.330544
-2.56992 0.960339 0.160046 0.0592229 0.091087
-2.56992 0.960339 -0.110407 -0.0744095 0.801142
-2.56992 0.960339 -0.107199 0.0650936 0.949201
-2.56992 3.05562 0.056929 -0.122212 0.427457
-2.56992 3.05562 0.146684 0.0730309 -0.462853
-2.56992 3.05562 0.163537 -0.0475813 -0.305478
-2.56992 3.05562 -0.0866725 0.0925319 0.879536
-2.56992 3.05562 0.0401279 0.142808 -0.011563
-2.56992 3.05562 -0.0905795 -0.0774088 1.37254
-1.96507 -2.88102 -0.0980116 0.0756245 1.10633
-1.96507 -2.88102 0.15492 0.0626971 -0.23588
-1.96507 -2.88102 0.148932 -0.0613412 -0.205376
-1.96507 -2.88102 0.0458793 0.130848 0.246444
-1.96507 -2.88102 -0.101898 -0.0765047 1.08889
-1.96507 -2.88102 0.03839 -0.131023 0.324957
-1.96507 0.611125 0.141468 -0.0636832 -0.043277
-1.96507 0.611125 0.0379877 0.12571 0.392711
-1.96507 0.611125 0.152554 0.0618824 -0.00774478
-1.96507 0.611125 0.0310784 -0.138564 0.397545
-1.96507 0.611125 -0.0970226 -0.0787069 0.961566
-1.96507 0.611125 -0.109976 0.0773022 0.883885
-1.66264 1.83337 0.141094 0.0647818 -0.15574
-1.66264 1.83337 0.0425255 -0.146883 0.313391
-1.66264 1.83337 0.139242 -0.0659077 -0.156821
-1.66264 1.83337 -0.0772157 0.0938633 0.996891
-1.66264 1.83337 0.0486928 0.149144 0.316798
-1.66264 1.83337 -0.181046 0.000867768 1.15308
-1.66264 1.83337 -0.084279 -0.0910944 0.967885
-1.05778 -0.261911 0.032383 0.139511 0.38897
-1.05778 -0.261911 0.143241 -0.0646544 -0.156217
-1.05778 -0.261911 -0.0967014 0.0801247 1.05071
-1.05778 -0.261911 0.140088 0.0654482 -0.117661
-1.05778 -0.261911 -0.0929565 -0.0839707 0.989626
-1.05778 -0.261911 0.0399283 -0.139812 0.285309
-0.452924 2.18259 0.0297703 -0.136704 0.421719
-0.452924 2.18259 0.131016 0.0668982 -0.0421127
-0.452924 2.18259 0.139009 -0.0751924 0.00282423
-0.452924 2.18259 -0.0990567 0.0795095 0.925009
-0.452924 2.18259 -0.103114 -0.0753069 0.993581
-0.452924 2.18259 0.0311033 0.144847 0.334112
-0.150495 1.30955 0.0320729 -0.152116 0.348451
-0.150495 1.30955 0.120971 -0.0698428 -0.00914472
-0.150495 1.30955 -0.0980434 0.0779147 1.02003
-0.150495 1.30955 0.1517 0.0568123 -0.0538544
-0.150495 1.30955 0.0354365 0.131977 0.406822
-0.150495 1.30955 -0.0953962 -0.0822989 0.913252
0.151933 -0.611125 0.0223684 0.132365 0.513865
0.151933 -0.611125 -0.106228 0.0780222 1.05462
0.151933 -0.611125 0.153508 -0.0577842 -0.204955
0.151933 -0.611125 -0.0955435 -0.07877 0.989251
0.151933 -0.611125 0.142073 0.0686527 -0.0953392
0.151933 -0.611125 0.0465375 -0.131528 0.218778
0.151933 1.13495 0.161354 -0.0566526 -0.104676
0.151933 1.13495 -0.0888984 -0.0822732 1.20567
0.151933 1.13495 0.055071 -0.125587 0.466142
0.151933 1.13495 0.0307284 0.126655 0.158828
0.151933 1.13495 0.148076 0.0677545 -0.206408
0.151933 1.13495 -0.120971 0.0698428 0.84596
0.151933 2.18259 0.120971 -0.0698428 0.223077
0.151933 2.18259 0.02582 -0.150639 0.343893
0.151933 2.18259 0.0205777 0.1437 0.514617
0.151933 2.18259 -0.102934 -0.0751924 0.721293
0.151933 2.18259 0.120971 0.0698428 0.324646
0.151933 2.18259 -0.110927 0.0668982 0.790582
0.454361 -0.0873035 -0.098603 -0.0771633 1.14156
0.454361 -0.0873035 0.134629 -0.0621021 -0.212179
0.454361 -0.0873035 -0.0823092 0.0898806 1.03121
0.454361 -0.0873035 0.021102 -0.140876 0.44777
0.454361 -0.0873035 0.151458 0.0646529 -0.299732
0.454361 -0.0873035 0.0515106 0.140903 0.170946
0.454361 2.00798 -0.0951514 -0.0807962 0.981564
0.454361 2.00798 0.140595 -0.0681247 0.0674992
0.454361 2.00798 -4.44089e-17 0.139686 0.402325
0.454361 2.00798 0.0304631 -0.141467 0.478652
0.454361 2.00798 0.127336 0.0606276 0.0432442
0.454361 2.00798 -0.120971 0.0698428 0.829601
0.454361 2.3572 0.127336 -0.0790581 -0.132671
0.454361 2.3572 -0.120971 -0.0698428 0.811514
0.454361 2.3572 0.0440121 0.128202 0.603071
0.454361 2.3572 4.44089e-17 -0.139686 0.211688
0.454361 2.3572 0.148734 0.0480981 0.0410116
0.454361 2.3572 -0.100394 0.0738567 1.14256
1.9665 2.88102 0.0345729 -0.140324 0.062323
1.9665 2.88102 -0.09331 -0.0924602 0.774631
1.9665 2.88102 0.147617 -0.0729564 -0.279893
1.9665 2.88102 0.0430479 0.125343 0.598188
1.9665 2.88102 -0.101583 0.0685351 1.23661
1.9665 2.88102 0.152029 0.0491456 -0.0777248
2.26893 -0.785732 -0.0915462 0.0883038 0.979396
2.26893 -0.785732 0.154252 0.0676338 -0.428369
2.26893 -0.785732 -0.0969344 -0.0726031 1.31236
2.26893 -0.785732 0.0538203 -0.11935 0.358329
2.26893 -0.785732 0.0444071 0.133577 0.05805
2.26893 -0.785732 0.166905 -0.052262 -0.306075
2.57136 -3.05562 -0.0842662 0.0767687 1.35422
2.57136 -3.05562 0.0523888 0.14261 -0.00264133
2.57136 -3.05562 -0.0819278 -0.0928921 1.25202
2.57136 -3.05562 0.159989 0.0723536 -0.610497
2.57136 -3.05562 0.139814 -0.0504283 -0.499304
2.57136 -3.05562 0.0472096 -0.140772 0.262741
2.57136 -2.3572 -0.0860777 -0.0764058 1.37263
2.57136 -2.3572 0.0583937 0.138893 0.147754
2.57136 -2.3572 -0.075458 0.0973851 1.16477
2.57136 -2.3572 0.168715 -0.0704787 -0.579633
2.57136 -2.3572 0.0523888 -0.136761 0.052646
2.57136 -2.3572 0.144163 0.0453042 -0.53332
2.57136 0.436518 -0.0904383 -0.0812493 1.22422
2.57136 0.436518 0.0454408 -0.135054 0.357633
2.57136 0.436518 0.156312 0.0726624 -0.375688
2.57136 0.436518 -0.0856371 0.0880828 1.0581
2.57136 0.436518 0.145529 -0.0550361 -0.297803
2.57136 0.436518 0.0504687 0.136198 0.116072
2.87379 2.00798 0.0643095 -0.125956 -0.0281501
2.87379 2.00798 -0.0813893 -0.0903434 1.03287
2.87379 2.00798 0.061211 0.114969 0.235855
2.87379 2.00798 0.161828 -0.0486635 -0.501312
2.87379 2.00798 -0.0878853 0.0818003 1.26608
3.17622 -3.40484 -0.102129 0.0892573 0.75442
3.17622 -3.40484 0.0345595 0.14098 0.0772996
3.17622 -3.40484 0.143349 -0.071957 -0.0574675
3.17622 -3.40484 -0.08758 -0.0793212 1.28123
3.17622 -3.40484 0.135697 0.0586806 -0.215485
3.17622 -3.40484 0.0399061 -0.144382 0.545198
3.17622 -2.00798 -0.0977792 -0.0943814 0.576772
3.17622 -2.00798 -0.0829254 0.0859916 1.16049
3.17622 -2.00798 0.172105 -0.043669 -0.112733
3.17622 -2.00798 0.0391874 0.157042 0.703125
3.17622 -2.00798 0.0521903 -0.119749 0.0297539
3.17622 -2.00798 0.120971 0.0698428 0.170063
3.17622 2.88102 -0.076851 -0.101981 0.923008
3.17622 2.88102 0.0555804 -0.134313 -0.0800166
3.17622 2.88102 0.0399061 0.13499 0.436651
3.17622 2.88102 0.160424 -0.0610509 -0.578376
3.17622 2.88102 0.148775 0.0616202 -0.417227
3.17622 2.88102 -0.0953825 0.0663676 1.53217
3.47864 -1.83337 -0.0817839 0.0871991 1.33087
3.47864 -1.83337 -0.120971 -0.0698428 0.639593
3.47864 -1.83337 0.0511341 -0.113512 -0.0771801
3.47864 -1.83337 0.154045 0.0342376 -0.020747
3.47864 -1.83337 0.0585704 0.124501 0.681906
3.78107 0.436518 -0.103037 -0.0717205 0.978238
3.78107 0.436518 -0.0865877 0.0888935 0.778059
3.78107 0.436518 0.0225023 -0.146657 0.584007
3.78107 0.436518 0.14714 0.0584725 -0.0494294
3.78107 0.436518 0.120971 -0.0698428 0.175278
3.78107 0.436518 0.0491544 0.140701 0.156046
-3.29055 1.86588 0.11889 -0.0767403 0.563284
-3.29055 1.86588 0.123183 0.0620577 0.562851
-3.29055 1.86588 -0.130556 -0.0664588 0.416781
-3.29055 1.86588 -0.00330042 0.135449 0.494083
-3.29055 1.86588 -0.0151767 -0.134826 0.524389
-3.29055 1.86588 -0.126184 0.0685739 0.387914
-3.2988 2.2045 0.11922 0.063953 0.597288
-3.2988 2.2045 0.126484 -0.0733911 0.549477
-3.2988 2.2045 -0.13597 0.067345 0.386876
-3.2988 2.2045 0.00330042 -0.135449 0.494275
-3.2988 2.2045 -0.0179435 0.132866 0.530586
-3.2988 2.2045 -0.122883 -0.0668749 0.387635
-3.34366 2.53666 0.110105 0.0660435 0.638753
-3.34366 2.53666 0.0179435 -0.132866 0.490457
-3.34366 2.53666 0.137163 -0.0689126 0.545684
-3.34366 2.53666 -0.121482 0.0735279 0.393111
-3.34366 2.53666 -0.00375955 0.145547 0.492904
-3.34366 2.53666 -0.118027 -0.0655206 0.434054
-3.35306 2.90053 0.117279 0.0723555 0.498755
-3.35306 2.90053 0.00375955 -0.145547 0.515499
-3.35306 2.90053 0.113865 -0.0795034 0.54511
-3.35306 2.90053 -0.127075 0.0640461 0.448057
-3.35306 2.90053 -0.00925428 0.138529 0.455604
-3.35306 2.90053 -0.117722 -0.072019 0.487363
-3.3762 3.24686 0.110959 0.0761104 0.514239
-3.3762 3.24686 0.00925428 -0.138529 0.518349
-3.3762 3.24686 -0.13404 0.0580632 0.458157
-3.3762 3.24686 0.126533 -0.066174 0.513907
-3.3762 3.24686 -0.0316556 0.136979 0.463482
-3.3762 3.24686 -0.117821 -0.0744833 0.495453
-3.66728 -1.57876 0.142802 -0.0214311 0.593133
-3.66728 -1.57876 -0.0230298 0.17478 0.541353
-3.66728 -1.57876 0.0760308 0.107683 0.571237
-3.66728 -1.57876 -0.132838 -0.0676076 0.288914
-3.66728 -1.57876 -0.108381 0.0764743 0.425652
-3.66728 -1.57876 0.0346385 -0.11657 0.603092
-3.15645 -2.86918 0.147539 0.0576242 0.518403
-3.15645 -2.86918 -0.128303 0.0651097 0.37051
-3.15645 -2.86918 0.036766 0.124966 0.461272
-3.15645 -2.86918 -0.00733165 -0.144419 0.603221
-3.15645 -2.86918 0.11364 -0.074576 0.582012
-3.15645 -2.86918 -0.121709 -0.0694969 0.504484
-3.06453 -2.55677 0.128617 0.076909 0.450819
-3.06453 -2.55677 -0.102001 0.0698634 0.575087
-3.06453 -2.55677 0.0206089 0.146634 0.505478
-3.06453 -2.55677 -0.036766 -0.124966 0.4501
-3.06453 -2.55677 0.110773 -0.067342 0.555504
-3.06453 -2.55677 -0.165069 -0.0598566 0.414548
-3.01301 -2.19018 0.121861 0.0740282 0.465307
-3.01301 -2.19018 -0.104176 0.0748155 0.61774
-3.01301 -2.19018 0.0057616 0.149403 0.508405
-3.01301 -2.19018 -0.0206089 -0.146634 0.398483
-3.01301 -2.19018 0.108008 -0.0697254 0.509636
-3.01301 -2.19018 -0.122609 -0.0767709 0.448667
-2.99861 -1.81667 -0.0217052 0.140536 0.445434
-2.99861 -1.81667 -0.124668 0.0737341 0.487438
-2.99861 -1.81667 -0.0057616 -0.149403 0.509679
-2.99861 -1.81667 0.112532 0.0697717 0.48828
-2.99861 -1.81667 0.116099 -0.075375 0.475856
-2.99861 -1.81667 -0.109937 -0.0745877 0.571631
-3.05287 -1.46533 0.00444337 0.124148 0.592677
-3.05287 -1.46533 0.134238 -0.0707648 0.393841
-3.05287 -1.46533 0.129144 0.0652904 0.515385
-3.05287 -1.46533 0.0217052 -0.140536 0.522165
-3.05287 -1.46533 -0.102963 -0.0668024 0.589136
-3.05287 -1.46533 -0.169734 0.062312 0.402483
-3.04176 -1.15496 0.1247 -0.0588573 0.555606
-3.04176 -1.15496 0.098482 0.0838466 0.455852
-3.04176 -1.15496 -0.0532063 0.147693 0.488136
-3.04176 -1.15496 -0.174178 -0.0618357 0.465447
-3.04176 -1.15496 -0.117402 0.0443018 0.562539
-3.04176 -1.15496 -0.00444337 -0.124148 0.526422
-3.72486 -1.14181 0.0312167 0.127297 0.57546
-3.72486 -1.14181 0.155836 0.039041 0.556782
-3.72486 -1.14181 0.0990605 -0.0670965 0.593844
-3.72486 -1.14181 -0.0853515 -0.0983054 0.305732
-3.72486 -1.14181 -0.101671 0.0776943 0.542277
-3.72486 -1.14181 0.0230298 -0.17478 0.413874
-3.64682 -0.82357 0.124619 -0.0882557 0.34138
-3.64682 -0.82357 -0.00406002 0.178773 0.580381
